,mid_pos,Cumulative Count
1497,660730.5,21
1498,660855.5,21
1499,660959.5,21
1500,660984.5,21
1501,661015.5,21
1502,661049.0,21
1503,661079.0,21
1504,661481.0,21
1505,661907.5,21
1506,661984.5,21
1507,662050.0,21
1508,662101.5,21
1509,662138.0,21
1510,662278.5,21
1511,662412.0,21
1512,662440.5,21
1513,662503.0,21
1514,662587.5,21
1515,662685.0,21
1516,662762.0,21
1517,662797.0,21
1518,662826.0,21
1519,662850.0,21
1520,662864.5,21
1521,662883.0,21
1522,662899.5,21
1523,662914.0,21
1524,662936.5,21
1525,662962.5,21
1526,662991.5,21
1527,663020.0,21
1528,663040.5,21
1529,663055.5,21
1530,663068.0,21
1531,663084.0,21
1532,663336.0,21
1533,663595.5,21
1534,663737.0,21
1535,663884.5,21
1536,663918.0,21
1537,663964.0,21
1538,664037.5,21
1539,664093.0,21
1540,664126.5,21
1541,664157.5,21
1542,664184.5,21
1543,664203.5,21
1544,664223.0,21
1545,664276.5,21
1546,664382.5,21
1547,664457.0,21
1548,664509.5,21
1549,664561.0,21
1550,665023.0,21
1551,665844.5,21
1552,666406.5,21
1553,666604.0,21
1554,666693.5,21
1555,666802.5,21
1556,666831.5,21
1557,666856.0,21
1558,666887.0,21
1559,666903.5,21
1560,666959.0,21
1561,667021.0,21
1562,667062.5,21
1563,667105.5,21
1564,667470.5,21
1565,668191.5,21
1566,668726.5,21
1567,669236.5,21
1568,669624.0,21
1569,669795.0,21
1570,671726.5,21
1571,673548.5,21
1572,674063.5,21
1573,674591.0,21
1574,674656.0,21
1575,674698.0,21
1576,674720.5,21
1577,674757.5,21
1578,674790.5,21
1579,674818.0,21
1580,674844.5,21
1581,674868.0,21
1582,675728.0,21
1583,676770.0,21
1584,677352.0,21
1585,678110.5,21
1586,679012.0,21
1587,679645.0,21
1588,680131.5,21
1589,680808.5,21
1590,681405.5,21
1591,685120.0,22
1592,690560.0,22
1593,693513.5,22
1594,694721.0,22
1595,695152.5,22
1596,695316.0,22
1597,695344.5,22
1598,695380.5,22
1599,695448.0,22
1600,695501.5,22
1601,695541.5,22
1602,695613.5,22
1603,695689.0,22
1604,695784.0,22
1605,696115.0,22
1606,696434.0,22
1607,696502.5,22
1608,696582.0,22
1609,696675.5,22
1610,696728.0,22
1611,696760.5,22
1612,696785.0,22
1613,696884.5,22
1614,696990.5,22
1615,697053.0,22
1616,697121.5,22
1617,697156.5,22
1618,697182.0,22
1619,697218.0,22
1620,697273.5,22
1621,697343.5,22
1622,697467.0,22
1623,697558.0,22
1624,697570.5,22
1625,697588.0,22
1626,697609.5,22
1627,697658.0,22
1628,697707.0,22
1629,697760.5,22
1630,697884.0,22
1631,697978.5,22
1632,698008.0,22
1633,698042.5,22
1634,698069.5,22
1635,698087.5,22
1636,698103.0,22
1637,698120.5,22
1638,698146.0,22
1639,698175.5,22
1640,698206.0,22
1641,698258.0,22
1642,698310.0,22
1643,698345.5,22
1644,698374.5,22
1645,698408.0,22
1646,698448.5,22
1647,698501.5,22
1648,698551.0,22
1649,698587.5,22
1650,698680.5,22
1651,698783.5,22
1652,698840.0,22
1653,698870.0,22
1654,698895.0,22
1655,698936.0,22
1656,699006.5,22
1657,699159.5,22
1658,699304.0,22
1659,699392.5,22
1660,699472.0,22
1661,699544.0,22
1662,699599.5,22
1663,699626.0,22
1664,699704.5,22
1665,699821.5,22
1666,699942.5,22
1667,700032.5,22
1668,700075.0,22
1669,700109.0,22
1670,700128.0,22
1671,700149.0,22
1672,700177.5,22
1673,700199.5,22
1674,700255.0,22
1675,700328.0,22
1676,700362.5,22
1677,700378.0,22
1678,700391.0,22
1679,700404.5,22
1680,700441.5,22
1681,700509.0,22
1682,700903.5,22
1683,701286.5,22
1684,701340.0,22
1685,701391.0,22
1686,701436.0,22
1687,701472.5,22
1688,701550.5,22
1689,701631.5,22
1690,701662.5,22
1691,701695.5,22
1692,701770.5,22
1693,701840.5,22
1694,701871.0,22
1695,701899.0,22
1696,701925.0,22
1697,701945.5,22
1698,701959.5,22
1699,702039.5,22
1700,702197.0,22
1701,702820.5,22
1702,704476.5,22
1703,705610.5,22
1704,705635.0,22
1705,705649.5,22
1706,705668.5,22
1707,705692.0,22
1708,705710.5,22
1709,705726.0,22
1710,705750.5,22
1711,705792.0,22
1712,705852.0,22
1713,705899.0,22
1714,705923.0,22
1715,705939.5,22
1716,705948.0,22
1717,705962.5,22
1718,705987.5,22
1719,706014.0,22
1720,706030.5,22
1721,706040.0,22
1722,706056.0,22
1723,706073.5,22
1724,706085.5,22
1725,706153.0,22
1726,706222.5,22
1727,706234.5,22
1728,706252.5,22
1729,706271.0,22
1730,706607.0,22
1731,707445.0,22
