,section,st_pos,mid_pos,first-century,pre-fatimid,fatimid,ayyubid,bahri-mamluk,circassian-mamluk
579,580,180528,180681.5,0,0,0,0,0,0
580,581,180835,180989.0,0,0,0,0,0,0
581,582,181143,181305.5,0,0,0,0,0,0
582,583,181468,181622.0,0,0,0,0,0,0
583,584,181776,181929.0,0,0,0,0,0,0
584,585,182082,182237.5,0,0,0,0,0,0
585,586,182393,182551.0,0,1,0,1,0,0
586,587,182709,182866.5,0,0,1,0,0,0
587,588,183024,183181.0,0,0,0,0,0,0
588,589,183338,183495.5,0,0,0,0,0,0
589,590,183653,183807.0,0,0,0,0,0,0
590,591,183961,184118.5,0,0,0,0,0,0
591,592,184276,184431.5,0,0,0,0,0,0
592,593,184587,184750.0,3,0,1,0,0,0
593,594,184913,185071.0,1,0,0,1,0,1
594,595,185229,185390.5,0,0,1,0,0,0
595,596,185552,185716.5,1,2,0,0,0,0
596,597,185881,186038.0,0,1,0,0,0,0
597,598,186195,186352.0,1,0,0,0,0,0
598,599,186509,186664.5,1,0,0,1,0,0
599,600,186820,186982.0,1,2,0,0,0,0
600,601,187144,187297.5,0,0,0,0,0,0
601,602,187451,187608.0,0,0,0,0,0,0
602,603,187765,187924.5,0,0,1,0,0,0
603,604,188084,188241.5,0,0,0,0,0,0
604,605,188399,188558.0,0,1,0,0,0,0
605,606,188717,188873.0,0,0,4,0,0,0
606,607,189029,189190.0,0,0,1,0,0,0
607,608,189351,189511.0,0,0,0,0,0,0
608,609,189671,189824.5,0,0,0,0,0,0
609,610,189978,190134.0,0,0,3,0,0,0
610,611,190290,190448.0,0,0,0,0,0,0
611,612,190606,190765.5,1,0,0,0,0,0
612,613,190925,191081.5,1,0,2,0,0,0
613,614,191238,191393.0,0,0,0,2,0,0
614,615,191548,191711.0,0,0,0,0,0,0
615,616,191874,192032.0,0,0,0,0,0,0
616,617,192190,192346.0,0,0,0,0,0,0
617,618,192502,192659.0,0,0,0,0,0,0
618,619,192816,192976.0,0,0,0,0,0,0
619,620,193136,193294.0,0,0,0,0,0,0
620,621,193452,193612.5,2,0,0,0,0,0
621,622,193773,193933.0,0,0,0,0,0,0
622,623,194093,194252.0,0,3,0,0,0,0
623,624,194411,194566.0,0,1,0,0,0,0
624,625,194721,194878.5,0,3,0,0,0,0
625,626,195036,195189.5,0,0,0,0,0,0
626,627,195343,195500.5,0,1,0,0,0,0
627,628,195658,195821.5,1,5,0,0,0,0
628,629,195985,196149.0,0,11,0,0,0,0
629,630,196313,196478.0,3,4,0,0,0,0
630,631,196643,196800.5,4,1,2,0,0,0
631,632,196958,197120.5,0,1,0,0,0,0
632,633,197283,197447.5,2,8,0,0,0,0
633,634,197612,197765.0,0,0,0,0,0,0
634,635,197918,198079.0,0,0,0,0,0,0
635,636,198240,198396.5,0,0,0,0,0,0
636,637,198553,198711.5,1,2,1,0,0,0
637,638,198870,199026.0,0,0,0,0,0,0
638,639,199182,199337.5,0,0,0,0,0,0
639,640,199493,199656.5,1,0,2,0,0,0
640,641,199820,199981.0,3,0,8,0,0,0
641,642,200142,200307.5,5,0,2,0,0,0
642,643,200473,200631.0,1,0,0,0,0,0
643,644,200789,200941.0,0,0,0,0,0,0
644,645,201093,201247.5,0,0,0,0,0,0
645,646,201402,201556.5,0,0,0,0,0,0
646,647,201711,201871.0,3,0,0,0,0,0
647,648,202031,202187.0,0,0,0,0,0,0
648,649,202343,202500.0,0,0,0,0,0,0
649,650,202657,202817.0,2,1,0,0,0,0
650,651,202977,203136.0,1,0,0,0,0,0
651,652,203295,203451.5,0,0,0,0,0,1
652,653,203608,203761.5,0,0,0,1,0,0
653,654,203915,204070.5,0,0,0,0,0,0
654,655,204226,204384.0,0,0,0,0,0,0
655,656,204542,204697.0,0,0,0,0,0,0
656,657,204852,205011.5,5,1,0,0,0,0
657,658,205171,205325.0,0,0,0,0,0,0
658,659,205479,205635.0,0,0,0,0,0,0
659,660,205791,205944.0,0,0,0,0,0,0
660,661,206097,206249.0,0,0,0,0,0,0
661,662,206401,206555.5,0,0,0,0,0,0
662,663,206710,206864.0,0,0,0,0,0,0
663,664,207018,207172.5,0,0,0,0,0,0
664,665,207327,207481.0,0,0,0,0,0,0
665,666,207635,207790.0,0,0,0,0,0,0
666,667,207945,208099.5,0,0,0,0,0,0
667,668,208254,208408.5,0,0,0,0,0,0
668,669,208563,208714.5,0,0,0,0,0,0
669,670,208866,209019.5,0,0,0,0,0,0
670,671,209173,209331.5,4,0,0,0,0,0
671,672,209490,209644.5,0,0,0,0,0,0
672,673,209799,209955.0,0,0,0,0,0,0
673,674,210111,210265.0,0,0,0,0,0,0
674,675,210419,210573.0,0,0,0,0,0,0
675,676,210727,210881.5,0,0,0,0,0,0
676,677,211036,211193.5,0,0,0,0,0,0
677,678,211351,211508.0,1,0,0,0,0,0
678,679,211665,211821.5,0,0,0,0,0,0
679,680,211978,212137.5,1,0,0,0,0,0
680,681,212297,212467.0,0,0,0,0,0,0
681,682,212637,212790.0,0,0,0,0,0,0
682,683,212943,213103.5,4,1,0,0,0,0
683,684,213264,213422.5,10,0,0,0,0,0
684,685,213581,213738.0,3,0,0,0,0,0
685,686,213895,214052.5,5,0,0,0,0,0
686,687,214210,214370.0,6,0,0,0,0,0
687,688,214530,214687.0,4,0,0,0,0,0
688,689,214844,215000.5,5,0,0,0,0,0
689,690,215157,215317.0,9,0,0,0,0,0
690,691,215477,215638.0,3,6,0,0,0,0
691,692,215799,215958.0,2,6,0,0,0,0
692,693,216117,216274.0,1,6,0,0,0,0
693,694,216431,216589.0,2,4,0,0,0,0
694,695,216747,216906.0,1,3,0,0,0,0
695,696,217065,217222.0,0,3,0,0,0,0
696,697,217379,217532.5,0,0,1,0,0,0
697,698,217686,217837.5,0,0,0,0,0,0
698,699,217989,218148.0,0,2,0,0,0,0
699,700,218307,218463.5,1,3,0,0,0,0
700,701,218620,218777.0,3,1,0,0,0,0
701,702,218934,219093.5,5,5,0,0,0,0
702,703,219253,219410.5,1,5,0,0,0,0
703,704,219568,219726.0,2,2,0,0,0,0
704,705,219884,220044.0,3,5,0,0,0,0
705,706,220204,220364.5,2,5,0,0,0,0
706,707,220525,220684.0,0,6,0,0,0,0
707,708,220843,221002.0,5,2,0,0,0,0
708,709,221161,221320.0,0,5,0,0,0,0
709,710,221479,221639.0,2,4,0,0,0,0
710,711,221799,221958.5,3,4,0,0,0,0
711,712,222118,222275.0,2,2,0,0,0,0
712,713,222432,222596.5,7,7,0,0,0,0
713,714,222761,222922.0,5,5,0,0,0,0
714,715,223083,223242.0,9,1,0,0,0,0
715,716,223401,223558.0,2,2,0,0,0,0
716,717,223715,223869.5,0,3,0,0,0,0
717,718,224024,224178.5,0,1,0,0,0,0
718,719,224333,224489.0,0,1,0,0,0,0
719,720,224645,224799.5,2,0,0,0,0,0
720,721,224954,225106.5,0,0,0,0,0,0
721,722,225259,225412.5,0,0,0,0,0,0
722,723,225566,225719.5,0,0,0,0,0,0
723,724,225873,226028.5,0,0,0,0,0,0
724,725,226184,226338.5,0,0,0,0,0,0
725,726,226493,226645.0,0,0,0,0,0,0
726,727,226797,226950.5,0,0,0,0,0,0
727,728,227104,227258.0,0,0,0,0,0,0
728,729,227412,227565.0,0,0,0,0,0,0
729,730,227718,227870.0,0,0,0,0,0,0
730,731,228022,228179.5,5,2,0,0,0,0
731,732,228337,228493.5,7,0,0,0,0,0
732,733,228650,228812.5,3,1,0,0,0,0
733,734,228975,229130.5,2,0,0,0,0,0
734,735,229286,229446.5,3,1,0,0,0,0
735,736,229607,229763.5,7,0,0,0,0,0
736,737,229920,230077.5,5,1,0,0,0,0
737,738,230235,230395.5,1,1,0,0,0,0
738,739,230556,230737.5,0,0,0,0,0,0
739,740,230919,231099.0,0,0,0,0,0,0
740,741,231279,231462.0,0,0,0,0,0,0
741,742,231645,231826.5,0,1,0,0,0,0
742,743,232008,232187.5,0,1,0,0,0,0
743,744,232367,232523.5,0,1,0,0,0,0
744,745,232680,232836.5,4,0,0,0,0,0
745,746,232993,233150.5,1,3,0,0,0,0
746,747,233308,233464.0,0,4,0,0,0,0
747,748,233620,233778.0,3,2,0,0,0,0
748,749,233936,234092.5,4,0,0,0,0,0
749,750,234249,234408.5,7,1,0,0,0,0
750,751,234568,234729.5,5,2,2,0,0,0
751,752,234891,235048.0,1,0,1,0,0,0
752,753,235205,235359.0,0,0,0,0,0,0
753,754,235513,235667.0,0,0,0,0,0,0
754,755,235821,235974.5,0,0,0,0,0,0
755,756,236128,236281.5,0,0,0,0,0,0
756,757,236435,236588.5,0,0,0,0,0,0
757,758,236742,236894.0,0,0,0,0,0,0
758,759,237046,237199.5,0,0,0,0,0,0
759,760,237353,237505.5,0,0,0,0,0,0
760,761,237658,237813.0,1,1,0,0,0,0
761,762,237968,238124.0,0,0,0,0,0,0
762,763,238280,238439.0,0,0,1,0,0,0
763,764,238598,238754.5,1,0,1,0,0,0
764,765,238911,239065.5,1,0,0,0,0,0
765,766,239220,239375.5,1,0,1,0,0,0
766,767,239531,239682.5,1,0,0,0,0,0
767,768,239834,239987.0,1,0,0,0,0,0
768,769,240140,240296.5,0,0,2,0,0,0
769,770,240453,240608.5,2,0,1,0,0,0
770,771,240764,240918.5,2,0,0,0,0,0
771,772,241073,241226.5,1,0,0,0,0,0
772,773,241380,241533.5,0,0,0,0,1,0
773,774,241687,241842.5,0,0,0,0,2,1
774,775,241998,242150.5,0,0,0,0,0,0
775,776,242303,242456.0,0,0,0,0,0,0
776,777,242609,242766.5,0,0,0,0,0,0
777,778,242924,243079.5,0,0,0,0,0,0
778,779,243235,243393.0,0,0,0,0,0,0
779,780,243551,243710.0,0,0,0,0,1,0
780,781,243869,244023.5,0,0,0,0,0,0
781,782,244178,244329.0,0,0,0,0,0,0
782,783,244480,244634.0,0,0,0,0,0,0
783,784,244788,244944.5,0,0,0,0,0,0
784,785,245101,245255.5,0,1,0,2,0,0
785,786,245410,245564.5,0,0,0,0,0,1
786,787,245719,245872.0,0,0,0,0,0,0
787,788,246025,246179.0,0,0,0,0,1,0
788,789,246333,246488.0,0,1,0,0,0,0
789,790,246643,246798.5,0,0,0,0,0,0
790,791,246954,247114.0,0,0,0,1,0,1
791,792,247274,247431.0,0,0,0,0,0,0
792,793,247588,247744.5,0,0,0,0,0,0
793,794,247901,248055.0,0,0,0,0,0,0
794,795,248209,248361.0,0,0,1,0,0,0
795,796,248513,248671.0,1,1,0,0,0,0
796,797,248829,248982.0,0,1,0,0,0,0
797,798,249135,249289.5,0,1,0,0,0,0
798,799,249444,249597.0,1,1,0,0,0,0
799,800,249750,249908.0,2,6,0,0,0,0
800,801,250066,250227.0,1,7,0,0,0,0
801,802,250388,250539.5,0,0,0,0,0,0
802,803,250691,250846.5,3,0,0,0,0,0
803,804,251002,251155.5,0,0,0,0,0,0
804,805,251309,251462.0,0,0,0,0,0,0
805,806,251615,251770.0,1,2,2,0,0,0
806,807,251925,252087.0,3,0,4,0,0,0
807,808,252249,252403.0,0,0,0,0,0,0
808,809,252557,252717.5,8,0,0,0,0,0
809,810,252878,253037.5,4,0,2,0,0,0
810,811,253197,253358.0,7,0,0,0,0,0
811,812,253519,253677.5,4,0,1,0,0,0
812,813,253836,253998.5,7,0,2,0,0,0
813,814,254161,254315.5,5,0,1,0,0,0
814,815,254470,254632.0,6,0,2,0,0,0
815,816,254794,254948.5,2,0,1,0,0,0
816,817,255103,255257.5,1,0,0,0,0,0
817,818,255412,255567.5,2,0,0,0,0,0
818,819,255723,255878.5,1,0,0,0,0,0
819,820,256034,256187.0,0,0,0,0,0,0
820,821,256340,256494.0,0,0,0,0,0,0
821,822,256648,256801.5,0,0,1,0,2,0
822,823,256955,257112.5,0,0,0,0,1,1
823,824,257270,257423.5,1,0,1,0,0,0
824,825,257577,257732.5,0,0,0,0,0,0
825,826,257888,258039.0,0,0,0,0,0,0
826,827,258190,258346.0,0,0,0,0,0,0
827,828,258502,258656.0,0,0,0,0,0,0
828,829,258810,258965.0,0,0,0,0,0,0
829,830,259120,259275.0,0,0,0,0,0,0
830,831,259430,259583.0,0,0,0,0,2,0
831,832,259736,259889.5,0,0,0,0,1,1
832,833,260043,260198.0,0,0,0,0,0,0
833,834,260353,260509.5,0,0,0,0,0,0
834,835,260666,260829.5,0,0,0,0,0,0
835,836,260993,261152.0,0,0,0,0,0,0
836,837,261311,261466.0,0,0,0,0,0,0
837,838,261621,261783.0,0,0,0,0,1,0
838,839,261945,262098.5,0,0,0,0,0,0
839,840,262252,262410.5,0,0,0,0,0,0
840,841,262569,262725.5,0,0,0,0,0,0
841,842,262882,263035.0,0,0,0,0,0,0
842,843,263188,263372.5,0,0,1,1,0,0
843,844,263557,263744.0,1,0,1,0,0,0
844,845,263931,264092.0,2,0,0,0,3,3
845,846,264253,264421.5,1,0,0,0,2,3
846,847,264590,264743.0,0,0,0,0,0,0
847,848,264896,265047.5,0,0,0,0,0,0
848,849,265199,265352.0,0,0,0,0,0,0
849,850,265505,265658.5,0,0,0,0,0,0
850,851,265812,265970.5,0,0,0,0,0,1
851,852,266129,266280.5,0,0,0,0,0,0
852,853,266432,266590.0,0,0,0,0,0,0
853,854,266748,266900.5,0,0,0,0,0,0
854,855,267053,267209.5,0,0,1,0,0,0
855,856,267366,267522.0,0,1,0,0,0,1
856,857,267678,267839.0,0,0,1,0,0,0
857,858,268000,268161.5,0,0,1,0,0,0
858,859,268323,268476.5,2,0,1,0,0,0
859,860,268630,268785.5,0,0,2,0,0,0
860,861,268941,269096.5,1,0,1,0,0,1
861,862,269252,269411.0,0,0,0,1,1,0
862,863,269570,269724.5,0,0,2,0,0,0
863,864,269879,270040.0,0,0,1,0,1,0
864,865,270201,270360.5,1,0,2,0,0,0
865,866,270520,270674.0,0,0,3,0,0,0
866,867,270828,270986.5,0,0,2,0,0,0
867,868,271145,271304.0,1,0,2,0,2,0
868,869,271463,271619.0,0,0,0,0,0,0
869,870,271775,271933.5,1,0,2,0,0,0
870,871,272092,272246.0,1,0,0,0,0,0
871,872,272400,272558.5,0,0,2,0,1,0
872,873,272717,272871.5,0,0,0,0,0,0
873,874,273026,273178.5,0,0,0,0,0,0
874,875,273331,273484.5,0,0,0,0,0,0
875,876,273638,273792.0,0,0,0,0,0,0
876,877,273946,274101.5,0,0,1,0,0,0
877,878,274257,274410.0,0,0,0,0,0,0
878,879,274563,274717.5,0,0,1,0,0,0
879,880,274872,275029.5,0,1,1,0,0,0
880,881,275187,275341.0,0,0,1,0,0,0
881,882,275495,275648.5,0,0,0,0,0,0
882,883,275802,275955.0,0,0,1,0,0,0
883,884,276108,276262.5,0,0,0,0,0,0
884,885,276417,276575.0,0,0,1,0,0,0
885,886,276733,276886.0,0,0,1,0,0,0
886,887,277039,277195.0,0,0,0,0,0,0
887,888,277351,277504.5,0,0,0,0,0,0
888,889,277658,277817.0,0,0,0,0,0,0
889,890,277976,278139.5,0,0,0,0,0,0
890,891,278303,278456.0,0,0,0,0,0,0
891,892,278609,278764.5,0,0,0,0,0,0
892,893,278920,279075.0,0,0,0,0,0,0
893,894,279230,279385.0,0,0,0,0,0,0
894,895,279540,279694.0,0,0,0,0,0,0
895,896,279848,280001.0,0,0,0,0,0,0
896,897,280154,280310.5,0,0,0,0,0,0
897,898,280467,280618.5,0,0,0,0,0,0
898,899,280770,280922.5,0,0,0,0,0,0
899,900,281075,281230.0,0,0,1,0,0,0
900,901,281385,281541.5,1,0,0,0,0,0
901,902,281698,281854.5,0,0,0,0,0,0
902,903,282011,282165.0,0,0,0,0,0,0
903,904,282319,282473.5,0,0,3,0,0,0
904,905,282628,282783.5,0,0,1,0,0,0
905,906,282939,283094.5,0,0,0,0,0,0
906,907,283250,283403.5,0,0,0,0,0,0
907,908,283557,283717.5,0,0,2,0,0,0
908,909,283878,284039.5,0,0,0,0,0,0
909,910,284201,284362.0,0,0,0,0,0,0
910,911,284523,284679.5,0,0,0,0,0,0
911,912,284836,284992.0,0,0,0,0,0,0
912,913,285148,285303.0,0,0,0,0,0,0
913,914,285458,285614.5,0,0,0,0,1,0
914,915,285771,285934.0,0,0,0,0,1,1
915,916,286097,286257.0,0,0,0,0,1,0
916,917,286417,286568.5,0,0,0,0,0,0
917,918,286720,286876.0,0,0,0,0,0,0
918,919,287032,287193.0,0,0,2,0,0,0
919,920,287354,287515.5,0,0,2,1,0,1
920,921,287677,287831.5,0,0,1,0,0,0
921,922,287986,288146.0,0,0,0,0,0,0
922,923,288306,288462.5,0,0,1,0,0,0
923,924,288619,288771.5,0,0,1,0,0,0
924,925,288924,289079.0,0,0,0,0,0,0
925,926,289234,289388.0,0,0,2,0,0,0
926,927,289542,289696.5,0,0,0,0,0,0
927,928,289851,290005.5,0,0,0,0,0,0
928,929,290160,290312.5,0,0,0,0,0,0
929,930,290465,290620.0,0,0,0,0,0,0
930,931,290775,290929.0,0,0,0,0,0,0
931,932,291083,291236.0,0,0,0,0,0,0
932,933,291389,291541.5,0,0,0,0,0,0
933,934,291694,291849.5,0,0,0,0,0,0
934,935,292005,292159.5,0,0,0,0,0,0
935,936,292314,292471.0,0,0,1,0,0,0
936,937,292628,292784.0,0,0,1,0,0,0
937,938,292940,293094.0,0,0,0,0,0,0
938,939,293248,293401.0,0,0,0,0,0,0
939,940,293554,293709.0,0,0,1,0,0,0
940,941,293864,294018.5,0,2,0,0,0,0
941,942,294173,294328.0,0,0,0,0,0,0
942,943,294483,294637.0,0,0,0,0,0,0
943,944,294791,294947.5,0,0,0,0,0,0
944,945,295104,295258.0,0,0,0,0,0,0
945,946,295412,295567.0,0,0,0,0,0,0
946,947,295722,295878.5,0,0,0,0,0,0
947,948,296035,296191.5,0,0,0,0,0,0
948,949,296348,296503.0,0,0,0,0,0,0
949,950,296658,296812.5,0,0,0,0,0,0
950,951,296967,297121.5,0,0,0,0,0,0
951,952,297276,297434.0,0,0,0,0,0,0
952,953,297592,297748.0,0,0,0,0,0,0
953,954,297904,298059.5,1,0,0,0,0,0
954,955,298215,298371.5,1,0,1,0,0,0
955,956,298528,298691.0,0,0,0,0,0,0
956,957,298854,299009.5,0,0,1,0,0,0
957,958,299165,299318.5,0,0,0,0,2,0
958,959,299472,299629.5,0,0,0,0,0,0
959,960,299787,299941.0,0,0,0,0,0,0
960,961,300095,300249.0,0,0,0,0,0,0
961,962,300403,300559.5,0,0,2,0,0,0
962,963,300716,300869.5,0,0,1,0,0,0
963,964,301023,301183.5,2,0,0,1,0,0
964,965,301344,301503.0,2,0,0,0,0,0
965,966,301662,301817.0,0,0,0,0,0,0
966,967,301972,302126.5,1,0,0,0,0,0
967,968,302281,302434.0,0,0,0,0,0,0
968,969,302587,302740.5,0,0,0,0,0,0
969,970,302894,303049.0,0,0,0,0,0,0
970,971,303204,303360.0,0,0,2,0,0,0
971,972,303516,303671.0,0,0,3,0,0,0
972,973,303826,303983.0,0,0,0,0,0,0
973,974,304140,304296.0,0,0,2,0,0,0
974,975,304452,304605.5,0,0,0,0,0,0
975,976,304759,304912.5,0,0,0,0,0,0
976,977,305066,305221.0,0,0,0,0,1,0
977,978,305376,305536.0,0,0,0,0,0,0
978,979,305696,305852.0,0,0,0,0,0,1
979,980,306008,306164.5,0,0,0,0,0,1
980,981,306321,306487.0,1,0,0,0,1,0
981,982,306653,306811.0,0,0,2,0,0,0
982,983,306969,307123.0,0,0,1,0,0,0
983,984,307277,307431.5,0,0,0,0,0,0
984,985,307586,307739.5,0,0,0,0,0,0
985,986,307893,308047.0,0,0,1,0,0,0
986,987,308201,308355.5,0,0,0,0,0,0
987,988,308510,308665.5,0,0,0,0,4,0
988,989,308821,308973.5,0,0,1,0,0,0
989,990,309126,309282.0,0,0,1,0,1,0
990,991,309438,309593.0,0,0,1,0,0,0
991,992,309748,309903.5,0,0,1,0,0,0
992,993,310059,310213.0,0,0,1,0,0,0
993,994,310367,310521.5,0,0,0,0,0,0
994,995,310676,310829.0,0,0,1,0,0,0
995,996,310982,311136.0,0,0,1,0,0,0
996,997,311290,311443.5,0,0,0,0,0,0
997,998,311597,311753.5,0,0,0,0,0,0
998,999,311910,312066.0,0,0,0,0,0,0
999,1000,312222,312377.0,0,0,0,0,0,0
1000,1001,312532,312687.5,0,0,0,0,0,0
1001,1002,312843,312998.0,0,0,0,0,0,0
1002,1003,313153,313311.5,0,0,2,0,0,0
1003,1004,313470,313626.5,0,0,1,0,0,0
1004,1005,313783,313942.0,0,0,0,0,0,0
1005,1006,314101,314256.5,0,0,0,0,0,0
1006,1007,314412,314564.5,0,0,0,0,0,0
1007,1008,314717,314874.5,0,0,0,0,0,0
1008,1009,315032,315188.0,0,0,0,0,0,0
1009,1010,315344,315499.0,0,0,0,0,0,0
1010,1011,315654,315810.5,0,0,0,0,0,0
1011,1012,315967,316120.0,0,0,0,0,0,0
1012,1013,316273,316426.0,0,0,0,0,0,0
1013,1014,316579,316746.0,0,0,0,0,0,0
1014,1015,316913,317070.5,0,0,1,0,0,0
1015,1016,317228,317383.0,0,0,1,0,0,0
1016,1017,317538,317693.5,0,0,2,0,0,0
1017,1018,317849,318002.0,0,0,0,0,0,0
1018,1019,318155,318310.5,0,0,0,0,0,0
1019,1020,318466,318618.5,0,0,0,0,0,0
1020,1021,318771,318924.5,0,0,0,0,0,0
1021,1022,319078,319232.5,0,0,0,0,0,0
1022,1023,319387,319540.5,0,0,0,0,0,0
1023,1024,319694,319845.5,0,0,0,0,0,0
1024,1025,319997,320152.0,0,0,0,0,0,0
1025,1026,320307,320463.0,0,0,0,0,0,0
1026,1027,320619,320776.5,0,0,1,0,0,0
1027,1028,320934,321088.0,0,0,0,0,0,0
1028,1029,321242,321399.0,0,0,2,0,0,0
1029,1030,321556,321717.5,1,2,1,0,2,0
1030,1031,321879,322039.0,0,0,2,0,0,0
1031,1032,322199,322353.0,0,0,1,0,0,0
1032,1033,322507,322661.0,0,0,1,0,0,0
1033,1034,322815,322966.5,0,0,0,0,0,0
1034,1035,323118,323272.0,0,0,2,0,0,0
1035,1036,323426,323580.5,1,0,0,0,0,0
1036,1037,323735,323891.5,1,0,0,0,1,1
1037,1038,324048,324204.0,0,0,0,0,0,0
1038,1039,324360,324516.5,0,0,0,0,0,0
1039,1040,324673,324831.0,0,0,2,0,0,0
1040,1041,324989,325143.5,0,0,1,0,0,0
1041,1042,325298,325459.0,1,0,2,0,1,0
1042,1043,325620,325775.0,0,0,0,0,0,0
1043,1044,325930,326086.5,0,0,0,0,0,0
1044,1045,326243,326401.0,0,0,0,0,0,0
1045,1046,326559,326719.5,0,0,2,0,0,0
1046,1047,326880,327037.0,0,0,3,0,0,0
1047,1048,327194,327348.5,0,0,1,0,0,0
1048,1049,327503,327657.0,0,0,0,0,0,0
1049,1050,327811,327962.5,0,0,0,0,0,0
1050,1051,328114,328273.0,0,0,3,0,0,0
1051,1052,328432,328585.5,0,0,0,0,0,0
1052,1053,328739,328894.0,0,0,1,0,0,0
1053,1054,329049,329219.0,0,0,0,0,0,0
1054,1055,329389,329543.0,0,0,0,0,0,0
1055,1056,329697,329850.0,0,0,0,0,0,0
1056,1057,330003,330162.5,0,0,1,0,0,0
1057,1058,330322,330477.5,0,0,1,0,0,0
1058,1059,330633,330787.5,0,0,0,0,0,0
1059,1060,330942,331098.5,0,0,1,0,0,0
1060,1061,331255,331409.5,0,0,0,1,0,0
1061,1062,331564,331718.0,0,0,1,0,0,0
1062,1063,331872,332025.0,0,0,0,0,0,0
1063,1064,332178,332331.0,0,0,0,0,0,0
1064,1065,332484,332637.5,0,0,0,0,0,0
1065,1066,332791,332945.0,0,0,0,0,0,0
1066,1067,333099,333252.5,0,0,0,0,0,0
1067,1068,333406,333559.5,0,0,2,0,0,0
1068,1069,333713,333867.5,0,0,0,0,0,0
1069,1070,334022,334175.5,0,0,0,0,0,0
1070,1071,334329,334483.5,0,0,0,0,0,0
1071,1072,334638,334792.5,0,0,0,0,0,0
1072,1073,334947,335099.0,0,0,0,0,0,0
1073,1074,335251,335419.5,0,0,0,0,0,0
1074,1075,335588,335743.0,0,0,0,0,0,0
1075,1076,335898,336055.0,0,0,2,0,0,0
1076,1077,336212,336368.0,0,0,0,0,0,0
1077,1078,336524,336681.5,0,0,1,0,0,0
1078,1079,336839,336993.5,0,0,0,0,1,0
1079,1080,337148,337301.5,0,0,0,0,0,0
1080,1081,337455,337613.0,0,0,0,0,0,1
1081,1082,337771,337927.5,0,0,1,0,0,0
1082,1083,338084,338240.0,0,0,0,0,0,0
1083,1084,338396,338552.5,0,0,0,0,0,0
1084,1085,338709,338862.5,0,0,1,0,0,0
1085,1086,339016,339170.0,0,0,1,0,0,0
1086,1087,339324,339477.5,0,0,0,0,0,0
1087,1088,339631,339789.0,0,0,0,0,0,0
1088,1089,339947,340111.0,0,0,0,0,0,0
1089,1090,340275,340427.0,0,0,1,0,0,0
1090,1091,340579,340735.0,0,0,2,0,0,0
1091,1092,340891,341047.5,0,0,0,0,0,0
1092,1093,341204,341358.0,0,0,0,0,0,0
1093,1094,341512,341669.5,0,0,0,0,0,0
1094,1095,341827,341983.0,0,0,1,0,0,0
1095,1096,342139,342293.0,0,0,0,3,0,0
1096,1097,342447,342604.0,0,0,0,0,0,0
1097,1098,342761,342917.5,0,0,0,0,0,0
1098,1099,343074,343230.0,0,0,1,0,0,0
1099,1100,343386,343545.0,0,0,0,0,0,0
1100,1101,343704,343864.5,0,0,1,0,0,0
1101,1102,344025,344186.0,0,0,0,0,0,0
1102,1103,344347,344504.0,0,0,0,0,0,0
1103,1104,344661,344818.0,0,0,0,0,0,0
1104,1105,344975,345141.0,0,0,2,0,0,0
1105,1106,345307,345462.5,0,0,2,0,0,0
1106,1107,345618,345775.0,0,0,0,2,0,0
1107,1108,345932,346097.5,0,1,0,0,0,0
1108,1109,346263,346423.0,1,0,2,0,0,0
1109,1110,346583,346763.5,0,0,0,0,0,0
1110,1111,346944,347119.5,0,0,0,0,0,0
1111,1112,347295,347451.0,1,0,0,0,0,0
1112,1113,347607,347761.5,0,0,0,0,2,0
1113,1114,347916,348071.0,1,0,0,1,1,0
1114,1115,348226,348385.5,0,0,0,1,0,0
1115,1116,348545,348703.0,0,0,1,0,0,0
1116,1117,348861,349017.0,0,0,0,0,0,0
1117,1118,349173,349331.0,0,0,1,0,0,0
1118,1119,349489,349644.5,0,0,1,0,0,0
1119,1120,349800,349958.5,0,0,0,0,0,0
1120,1121,350117,350275.5,0,0,0,2,0,0
1121,1122,350434,350594.5,0,0,1,0,0,0
1122,1123,350755,350912.0,0,1,2,0,0,0
1123,1124,351069,351232.0,2,0,3,0,0,0
1124,1125,351395,351546.5,0,0,0,0,0,0
1125,1126,351698,351863.0,0,0,0,0,0,0
1126,1127,352028,352187.5,0,0,1,0,0,0
1127,1128,352347,352500.5,0,0,0,0,0,0
1128,1129,352654,352812.0,0,0,0,0,1,0
1129,1130,352970,353129.0,0,0,2,0,0,1
1130,1131,353288,353442.5,1,0,1,0,0,0
1131,1132,353597,353752.0,0,0,1,0,0,0
1132,1133,353907,354061.5,0,0,1,0,0,0
1133,1134,354216,354375.5,0,0,2,0,0,0
1134,1135,354535,354688.5,0,0,0,0,0,0
1135,1136,354842,355001.5,0,1,0,0,0,0
1136,1137,355161,355319.5,0,3,2,0,0,0
1137,1138,355478,355641.0,0,0,0,0,0,0
1138,1139,355804,355958.5,0,0,1,0,0,0
1139,1140,356113,356266.0,0,0,1,0,0,0
1140,1141,356419,356581.5,0,0,0,0,0,0
1141,1142,356744,356903.0,0,0,2,0,0,0
1142,1143,357062,357224.5,0,0,2,0,0,0
1143,1144,357387,357542.0,0,0,1,0,0,0
1144,1145,357697,357850.5,0,0,3,0,0,0
1145,1146,358004,358158.5,0,0,2,0,0,0
1146,1147,358313,358477.5,0,0,0,0,0,0
