section,section_title,st_pos,mid_pos,@YY806,@YY010,@YY020,@YY700,@YY790,@YY358,@YY516,@YY725,@YY567,@YY780,start,end
995,### || بركة قرموط:,463959,464071.0,1,0,0,0,0,0,0,0,0,0,400000,500000
996,### || بركة قراجا:,464183,464201.5,0,0,0,0,0,0,0,0,0,0,400000,500000
997,### || البركة الناصرية:,464220,464350.0,1,0,0,0,0,0,0,0,0,0,400000,500000
998,### | ذكر الجسور,464480,464506.0,0,0,0,0,0,0,0,0,0,0,400000,500000
999,### || جسر الأفرم:,464532,464629.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1000,### || الجسر الأعظم:,464726,464776.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1001,### || الجسر بأرض الطبالة:,464826,464866.0,0,0,0,0,0,0,0,1,0,0,400000,500000
1002,### || الجسر من بولاق إلى منية الشيرج:,464906,465305.5,0,0,0,0,0,0,0,0,0,0,400000,500000
1034,### || الفداء التاسع:,483377,483396.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1003,### || الجسر بوسط النيل:,465705,465883.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1005,### || جسر الخليلي:,467324,467504.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1006,### || جسر شيبين:,467684,467770.5,0,0,0,0,0,0,0,0,0,0,400000,500000
1007,### || جسرا مصر والجيزة:,467857,468049.5,0,0,0,0,0,1,0,0,0,0,400000,500000
1008,### || الجسر من قليوب إلى دمياط:,468242,468341.5,0,0,0,0,0,0,0,0,0,0,400000,500000
1009,### | وقد وجد بخط المصنف رحمه الله في أصله هنا ما صورته,468441,470667.5,0,1,0,0,0,0,0,0,0,0,400000,500000
1010,### | ذكر الجزائر,472894,473105.5,0,0,0,0,0,0,0,0,0,0,400000,500000
1011,### || ذكر الروضة,473317,475083.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1012,### ||| ذكر قلعة الروضة,476849,477730.0,0,0,1,0,0,0,0,0,0,0,400000,500000
1004,### || الجسر فيما بين الجيزة والروضة:,466061,466692.5,0,0,0,0,0,0,0,0,0,0,400000,500000
994,### || بركة الحجاج:,463007,463483.0,1,0,0,0,0,0,0,0,0,0,400000,500000
1035,### || الفداء العاشر:,483415,483454.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1037,### || الفداء الثاني عشر:,483549,483600.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1060,### |||| ذكر النظر في المظالم,494240,494812.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1061,### |||| ذكر خدمة الإيوان المعروف بدار العدل,495384,495679.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1062,### ||| القصر الأبلق:,495974,496229.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1063,### ||| الأسمطة السلطانية:,496484,496656.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1064,### ||| ذكر العلامة السلطانية,496828,497043.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1065,### ||| الأشرفية:,497258,497341.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1066,### ||| البيسرية:,497424,497512.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1067,### ||| الدهيشة:,497600,497670.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1068,### ||| السبع قاعات:,497740,497756.5,0,0,0,0,0,0,0,0,0,0,400000,500000
1069,### ||| الجامع بالقلعة:,497773,497861.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1070,### ||| الدار الجديدة:,497949,497967.5,0,0,0,0,0,0,0,0,0,0,400000,500000
1071,### ||| خزانة الكتب:,497986,498013.5,0,0,0,0,0,0,0,0,0,0,400000,500000
1072,### ||| القاعة الصالحية:,498041,498056.5,0,0,0,0,0,0,0,0,0,0,400000,500000
1073,### ||| باب النحاس:,498072,498084.5,0,0,0,0,0,0,0,0,0,0,400000,500000
1074,### ||| باب القلة:,498097,498127.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1075,### ||| الرفرف:,498157,498186.5,0,0,0,0,0,0,0,0,0,0,400000,500000
1076,### ||| الجب:,498216,498253.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1059,### ||| الإيوان: المعروف بدار العدل،,493864,494052.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1058,### ||| دار العدل القديمة:,492896,493380.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1057,### ||| باب الدرفيل:,492836,492866.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1056,### || ذكر صفة القلعة,492462,492649.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1038,### || الفداء الثالث عشر:,483651,484798.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1039,### || صناعة المقس:,485945,486383.5,0,0,0,0,0,0,0,0,0,0,400000,500000
1040,### || صناعة الجزيرة:,486822,486869.5,0,0,0,0,0,0,0,0,0,0,400000,500000
1041,### || صناعة مصر:,486917,487151.0,1,0,0,1,0,0,0,0,0,0,400000,500000
1042,### | ذكر الميادين,487385,487402.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1043,### || ميدان الإخشيد:,487419,487465.5,0,0,0,0,0,0,0,0,0,0,400000,500000
1044,### || ميدان القصر:,487512,487541.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1045,### || ميدان قراقوش:,487570,487576.5,0,0,0,0,0,0,0,0,0,0,400000,500000
1036,### || الفداء الحادي عشر:,483493,483521.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1046,### || ميدان الملك العزيز:,487583,487636.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1048,### || الميدان الظاهري:,487990,488114.0,1,0,0,0,0,0,0,0,0,0,400000,500000
1049,### || ميدان بركة الفيل:,488238,488367.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1050,### || ميدان المهاري:,488496,488635.5,0,0,0,0,0,0,0,0,0,0,400000,500000
906,### || وأما بركة قرموط:,431871,431895.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1052,### || الميدان الناصري:,489558,489787.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1053,### | ذكر قلعة الجبل,490016,490773.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1054,### || ذكر بناء قلعة الجبل,491530,491938.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1055,### || البئر التي بالقلعة:,492346,492404.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1047,### || الميدان الصالحي:,487689,487839.5,0,0,0,0,0,0,0,0,0,0,400000,500000
993,### || بركة جناق:,462927,462967.0,0,0,0,0,0,0,0,0,0,0,400000,500000
1051,### || ميدان سرياقوس:,488775,489166.5,0,0,0,0,0,0,0,0,0,0,400000,500000
991,### || بركة الرطلي:,462305,462458.5,1,0,0,0,1,0,0,0,0,0,400000,500000
930,### || ذكر كوم الريش,439853,439970.0,2,0,0,0,0,0,0,0,0,0,400000,500000
931,### || ذكر بولاق,440087,440341.5,1,0,0,0,0,0,0,1,0,0,400000,500000
932,### || ذكر ما بين بولاق ومنشأة المهراني,440596,440681.5,0,0,0,0,0,0,0,0,0,0,400000,500000
933,### || وأما زريبة السلطان،,440767,440834.0,0,0,0,0,0,0,0,0,0,0,400000,500000
934,### || [منشاة الكتاب],440901,441098.0,1,0,0,0,0,0,0,0,0,0,400000,500000
935,### | ذكر خارج باب زويلة,441295,441590.0,0,0,0,0,0,0,0,0,0,0,400000,500000
936,### || حوض ابن هنس:,441885,441945.0,0,0,0,0,0,0,0,0,0,0,400000,500000
937,### || مناظر الكبش:,442005,442336.5,0,0,0,0,0,0,0,0,0,0,400000,500000
929,### || ذكر منية الأمراء,439458,439655.5,1,0,0,0,0,0,0,0,0,0,400000,500000
938,### || خط درب ابن البابا:,442668,442879.0,0,0,0,0,0,0,0,0,0,0,400000,500000
940,### ||| سنجر الخازن:,443194,443264.0,0,0,0,0,0,0,0,0,0,0,400000,500000
941,### || ربع البزادرة:,443334,443369.5,0,0,0,0,0,0,0,0,0,0,400000,500000
942,### || خط قناطر السباع:,443405,443469.0,0,0,0,0,0,0,0,0,0,0,400000,500000
943,### || بئر الوطاويط:,443533,443717.5,0,0,0,0,0,0,0,0,0,0,400000,500000
944,### | ذكر خارج باب الفتوح,443902,444008.5,0,0,0,0,0,0,0,0,0,0,400000,500000
945,### || ذكر الخندق,444115,444926.0,0,0,0,0,0,0,0,0,0,0,400000,500000
946,### || صحراء الإهليلج:,445737,445758.0,0,0,0,0,0,0,0,0,0,0,400000,500000
947,### | ذكر خارج باب النصر,445779,446002.5,1,0,0,0,0,0,0,0,0,0,400000,500000
939,### || حكر الخازن:,443090,443142.0,0,0,0,0,0,0,0,0,0,0,400000,500000
948,### || الريدانية,446226,446255.5,0,0,0,0,0,0,0,0,0,0,400000,500000
928,### | ذكر ضواحي القاهرة,439216,439337.0,0,0,0,0,0,0,0,0,0,0,400000,500000
926,### ||| ذكر حشيشة الفقراء,437046,437985.0,0,0,0,0,0,0,0,0,0,1,400000,500000
992,### || البركة المعروفة ببطن البقرة:,462612,462769.5,0,0,0,1,0,0,0,0,0,0,400000,500000
908,### ||| وهذا الصعبي:,432007,432079.5,1,0,0,0,0,0,0,0,0,0,400000,500000
909,### || بستان العدة:,432152,432189.5,0,0,0,0,0,0,0,0,0,0,400000,500000
910,### || حكر جوهر النوبي:,432227,432278.0,0,0,0,0,0,0,0,0,0,0,400000,500000
911,### || حكر خزائن السلاح:,432329,432368.0,0,0,0,0,0,0,0,0,0,0,400000,500000
912,### || حكر تكان:,432407,432464.0,0,0,0,0,0,0,0,0,0,0,400000,500000
913,### || حكر ابن الأسد جفريل:,432521,432540.5,0,0,0,0,0,0,0,0,0,0,400000,500000
914,### || حكر البغدادية:,432560,432585.5,0,0,0,0,0,0,0,0,0,0,400000,500000
927,### | ذكر أرض البعل والتاج,438924,439070.0,0,0,0,0,0,0,0,0,0,0,400000,500000
915,### || حكر خطلبا:,432611,432716.5,0,0,0,0,0,0,0,0,0,0,400000,500000
917,### || حكر فارس المسلمين بدر بن رزيك:,432929,432945.0,0,0,0,0,0,0,0,0,0,0,400000,500000
918,### || حكر شمس الخواص مسرور:,432961,432983.0,0,0,0,0,0,0,0,0,0,0,400000,500000
919,### || حكر العلائي:,433005,433079.5,1,0,0,0,0,0,0,0,0,0,400000,500000
920,### || حكر الحريري:,433154,433180.0,0,0,0,0,0,0,0,0,0,0,400000,500000
922,### || الدكة ms1388:,433236,433280.5,1,0,0,0,0,0,0,0,0,0,400000,500000
923,### | ذكر المقس وفيه الكلام على المكس وكيف كان أصله في أول الإسلام,433325,434687.5,1,0,0,1,0,0,0,0,0,0,400000,500000
924,### || ذكر ميدان القمح,436050,436214.5,0,0,0,0,0,0,0,0,0,0,400000,500000
925,### || ذكر أرض الطبالة,436379,436712.5,1,0,0,0,0,0,0,1,0,0,400000,500000
916,### || حكر ابن منقذ:,432822,432875.5,0,0,0,0,0,0,0,0,0,0,400000,500000
949,### | ذكر الخلجان التي بظاهر القاهرة,446285,446316.5,0,0,0,0,0,0,0,0,0,0,400000,500000
921,### || حكر المساح:,433206,433221.0,0,0,0,0,0,0,0,0,0,0,400000,500000
951,### || ذكر خليج فم الخور وخليج الذكر,449992,450182.5,0,0,0,0,0,0,0,0,0,0,400000,500000
973,### || قنطرة المقسي:,454079,454270.0,1,0,0,0,0,0,0,0,0,0,400000,500000
974,### || قنطرة باب البحر:,454461,454566.5,0,0,0,0,0,0,0,1,0,0,400000,500000
975,### || قنطرة الحاجب:,454672,454780.5,0,0,0,0,0,0,0,1,0,0,400000,500000
976,### || قنطرة الدكة:,454889,454923.5,0,0,0,0,0,0,0,0,0,0,400000,500000
977,### || قناطر بحر أبي المنجا:,454958,454977.5,0,0,0,0,0,0,0,0,0,0,400000,500000
978,### || قناطر الجيزة:,454997,455085.5,0,0,0,0,0,0,0,0,0,0,400000,500000
979,### | ذكر البرك,455174,455192.0,0,0,0,0,0,0,0,0,0,0,400000,500000
980,### || بركة الحبش:,455210,456318.5,0,0,0,0,0,0,0,0,0,0,400000,500000
972,### || قنطرة الكتبة:,453844,453961.5,1,0,0,0,0,0,0,0,0,0,400000,500000
981,### ||| ذكر المارداني,457427,457950.5,0,0,0,0,0,0,0,0,0,0,400000,500000
984,### ||| ذكر المعشوق,460428,460599.5,0,0,0,0,0,0,0,0,0,0,400000,500000
985,### || وأما ابن مماتي,460771,461046.0,0,0,0,0,0,0,0,0,0,0,400000,500000
986,### || بركة شطا:,461321,461391.5,0,0,0,0,0,0,0,0,0,0,400000,500000
987,### || بركة قارون:,461462,461681.5,0,0,0,0,0,0,0,0,0,0,400000,500000
988,### || بركة الفيل:,461901,462040.0,0,0,0,0,0,0,0,0,0,0,400000,500000
989,### || بركة الشقاف:,462179,462215.0,0,0,0,0,0,0,0,0,0,0,400000,500000
950,### || ذكر خليج مصر,446348,448170.0,0,0,0,1,0,0,0,0,0,0,400000,500000
990,### || بركة السباعين:,462251,462278.0,0,0,0,1,0,0,0,0,0,0,400000,500000
982,### || ذكر بساتين الوزير,458474,459145.0,0,0,0,0,0,0,0,0,0,0,400000,500000
971,### || قنطرة قدادار:,452874,453359.0,0,0,0,0,0,0,0,0,0,0,400000,500000
983,### || بركة الشعيبية:,459816,460122.0,0,0,0,0,0,0,0,0,0,0,400000,500000
969,### || قنطرة الأميرية:,452643,452723.5,0,0,0,0,0,0,0,1,0,0,400000,500000
953,### || ذكر خليج قنطرة الفخر,450850,450887.5,0,0,0,0,0,0,0,0,0,0,400000,500000
952,### || ذكر الخليج الناصري,450373,450611.5,0,0,0,0,0,0,0,1,0,0,400000,500000
970,### || قنطرة الفخر:,452804,452839.0,0,0,0,0,0,0,0,1,0,0,400000,500000
954,### | ذكر القناطر,450925,450945.5,0,0,0,0,0,0,0,0,0,0,400000,500000
955,### || ذكر قناطر الخليج الكبير,450966,451062.5,0,0,0,0,0,0,0,0,0,0,400000,500000
956,### || قنطرة السد:,451159,451264.0,0,0,0,0,0,0,0,0,0,0,400000,500000
958,### || قنطرة عمر شاه:,451759,451768.0,0,0,0,0,0,0,0,0,0,0,400000,500000
959,### || قنطرة طقزدمر:,451777,451788.5,0,0,0,0,0,0,0,0,0,0,400000,500000
960,### || قنطرة اق سنقر:,451800,451828.0,0,0,0,0,0,0,0,0,0,0,400000,500000
957,### || قناطر السباع:,451369,451564.0,0,0,0,0,0,0,0,0,0,0,400000,500000
962,### || قنطرة الموسكي:,451916,451948.5,0,0,0,0,0,0,0,0,0,0,400000,500000
963,### || قنطرة الأمير حسين:,451981,452025.5,0,0,0,0,0,0,0,0,0,0,400000,500000
964,### || قنطرة باب القنطرة:,452070,452126.0,0,0,0,0,0,0,0,0,0,0,400000,500000
968,### || قناطر بني وائل:,452552,452597.5,0,0,0,0,1,0,0,1,0,0,400000,500000
965,### || قنطرة باب الشعرية:,452182,452195.5,0,0,0,0,0,0,0,0,0,0,400000,500000
967,### || قناطر الإوز:,452334,452443.0,0,0,0,0,1,0,0,1,0,1,400000,500000
961,### || قنطرة باب الخرق:,451856,451886.0,0,0,0,0,0,0,0,0,0,0,400000,500000
966,### || القنطرة الجديدة:,452209,452271.5,0,0,0,0,0,0,0,1,0,0,400000,500000
1224,### || جامع القلعة,577825,577904.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1225,### || جامع قوصون,577984,578001.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1226,### || جامع كوم الريش,578018,578024.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1229,### || جامع الكيمختي,578075,578119.5,0,0,0,0,1,0,0,0,0,0,550000,600000
1228,### || جامع ابن صارم,578051,578063.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1230,### || جامع الست مسكة,578164,578187.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1233,### || جامع البرقية,578474,578497.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1232,### || جامع التكروري,578231,578352.5,0,0,0,0,1,0,0,0,0,0,550000,600000
1223,### || جامع كراي,577779,577802.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1231,### || جامع ابن الفلك,578211,578221.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1227,### || جامع الجزيرة الوسطى,578030,578040.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1222,### || جامع الطواشي,577737,577758.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1214,### || جامع السروجي,577163,577170.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1220,### || جامع الخندق,577674,577702.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1219,### || جامع بساتين الوزير التي على بركة الحبس «1»,577663,577668.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1218,### ||| [ابن عبد الظاهر],577327,577495.0,1,0,0,0,0,0,0,0,0,0,550000,600000
1217,### || جامع ابن عبد الظاهر,577252,577289.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1216,### || جامع الفاخري,577187,577219.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1215,### || جامع كرجي,577177,577182.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1213,### || جامع البكجري,577143,577153.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1212,### || الجامع الأخضر,577111,577127.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1211,### ||| منجك:,574659,575885.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1210,### || جامع منجك,574560,574609.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1234,### || جامع الحراني,578520,578532.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1209,### || جامع الجيزة,574406,574483.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1208,### || جامع القرافة,572939,573672.5,1,0,0,0,0,0,0,0,0,0,550000,600000
1221,### || جامع جزيرة الفيل «2»,577730,577733.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1235,### || جامع بركة,578545,578562.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1255,### || فأما المخالفون لملة الإسلام فهم عشر طوائف:,590837,591124.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1237,### || جامع الضوة,578763,578804.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1264,### ||| الفرقة الثامنة الجهمية:,595600,595618.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1207,### ||| الملك الناصر أبو المعالي الحسن بن محمد بن قلاون:,572206,572572.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1263,### ||| الفرقة السابعة النجارية:,595492,595546.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1262,### ||| الفرقة السادسة الحرورية:,595364,595428.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1261,### ||| الفرقة الخامسة المرجئة:,594816,595090.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1260,### ||| الفرقة الرابعة المجبرة:,594578,594697.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1259,### ||| الفرقة الثالثة القدرية:,594551,594564.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1258,### ||| الفرقة الثانية المشبهة:,594070,594310.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1257,### ||| الفرقة الأولى المعتزلة:,591711,592890.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1256,### || القسم الثاني فرق أهل الإسلام.,591411,591561.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1254,### | ذكر فرق الخليقة واختلاف عقائدها وتباينها,590811,590824.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1253,### || وأما مذاهب أهل مصر:,582166,586488.5,0,0,0,0,0,1,0,0,0,0,550000,600000
1252,### | ذكر مذاهب أهل مصر ونحلهم منذ افتتح عمرو بن العاص رضي الله عنه أرض مصر إلى أن صاروا إلى اعتقاد مذاهب الأئمة رحمهم الله تعالى، وما كان من الأحداث في ذلك,581478,581822.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1251,### || الجامع الباسطي,581013,581245.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1250,### || الجامع الأشرفي,580941,580977.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1249,### || الجامع المؤيدي,579363,580152.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1248,### || جامع الفخري,579202,579282.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1247,### || جامع ابن المغربي,579138,579170.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1246,### || جامع الزاهد,579051,579094.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1245,### || جامع الإسماعيلي,579031,579041.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1244,### || جامع ابن الرفعة,579004,579017.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1243,### || جامع الحنفي,578978,578991.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1242,### || جامع الباسطي,578944,578961.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1241,### || جامع ... «3»,578920,578932.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1240,### || جامع ابن التركماني,578908,578914.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1239,### || جامع الاصطبل,578890,578899.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1238,### || جامع الحوش,578845,578867.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1236,### || جامع بركة الرطلي,578579,578671.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1206,### || جامع الملك الناصر حسن,571506,571856.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1163,### || الجامع بمنشأة المهراني,559581,559769.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1204,### ||| علي بن الطباخ:,571030,571211.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1172,### || الجامع بالمشهد النفيسي,565327,565374.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1171,### ||| محمد بن قلاون:,563700,564513.5,0,1,1,0,0,0,0,0,0,0,550000,600000
1170,### || الجامع الجديد الناصري,563453,563576.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1169,### || الجامع الطيبرسي,563329,563391.0,1,0,0,0,0,0,0,0,0,0,550000,600000
1168,### || جامع ابن اللبان,563185,563257.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1167,### ||| بيبرس:,561118,562151.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1166,### || جامع الظاهر,560535,560826.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1165,### ||| محمد بن علي بن محمد بن سليم بن حنا:,560095,560315.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1164,### || جامع دير الطين,559957,560026.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1162,### || جامع الأفرم,559493,559537.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1161,### ||| غين,559081,559287.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1160,### || جامع غين بالروضة,558899,558990.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1159,### || جامع الروضة بقلعة جزيرة الفسطاط,558792,558845.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1158,### || جامع محمود بالقرافة,558557,558674.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1157,### || الجامع بجوار تربة الشافعي بالقرافة,558492,558524.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1156,### ||| ذكر الأحباس,557100,557796.0,1,0,0,0,0,0,0,0,0,0,550000,600000
1155,### ||| طلائع بن رزيك:,556413,556756.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1154,### || جامع الصالح,556185,556299.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1153,### || جامع الظافر,556031,556108.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1152,### ||| يلبغا السالمي:,555057,555544.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1151,### ||| الآمر بأحكام الله:,554403,554730.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1150,### || الجامع الأقمر,553880,554141.5,0,0,0,0,0,1,0,0,0,0,550000,600000
1149,### || جامع المقياس,553862,553871.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1148,### || جامع الفيلة,553414,553638.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1147,### ||| الحاكم بأمر الله:,550408,551911.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1146,### ||| العزيز بالله:,549643,550025.5,0,1,0,0,0,0,0,0,0,0,550000,600000
1265,### ||| الفرقة التاسعة الروافض:,595637,596785.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1173,### || جامع الأمير حسين,565421,565476.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1205,### || جامع الأسيوطي,571392,571449.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1174,### || جامع الماس,565532,565544.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1176,### || جامع قوصون,565900,565963.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1203,### || جامع الطباخ,570959,570994.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1202,### || جامع صاروجا,570891,570925.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1201,### || جامع التوبة,570805,570848.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1200,### || جامع الجاكي,570689,570747.0,1,0,0,0,0,0,0,0,0,0,550000,600000
1199,### ||| شيخو:,570077,570383.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1198,### || جامع شيخو,570001,570039.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1197,### ||| التركماني محمد،,569870,569935.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1196,### || جامع التركماني,569801,569835.5,1,0,0,0,0,0,0,0,0,0,550000,600000
1195,### || جامع ابن غازي,569749,569775.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1194,### || جامع الست حدق,569685,569717.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1193,### || جامع قيدان,569515,569600.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1192,### ||| ايدمر الخطيري:,569220,569367.5,1,0,0,0,0,0,0,0,0,0,550000,600000
1191,### || جامع الخطيري ببولاق,568940,569080.0,0,0,0,2,0,0,0,0,0,0,550000,600000
1190,### || جامع نائب الكرك,568889,568914.5,1,0,0,0,0,0,0,0,0,0,550000,600000
1189,### ||| والفخر:,568369,568629.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1188,### || جامع الفخر,568250,568309.5,0,0,0,0,1,0,0,0,0,0,550000,600000
1187,### ||| آل ملك:,567912,568081.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1186,### || جامع آل ملك,567865,567888.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1185,### ||| آق سنقر: السلاري،,567539,567702.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1184,### || جامع آق سنقر,567261,567400.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1183,### || جامع آق سنقر,567160,567210.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1182,### || جامع بشتاك,567022,567091.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1181,### ||| أصلم:,566828,566925.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1180,### || جامع أصلم,566805,566816.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1179,### ||| ألطنبغا المارداني الساقي:,566536,566670.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1178,### || جامع المارداني,566426,566481.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1177,### ||| قوصون:,566027,566226.5,0,0,0,0,0,0,0,0,0,0,550000,600000
1175,### ||| وكان الماس هذا,565556,565728.0,0,0,0,0,0,0,0,0,0,0,550000,600000
1266,### ||| الفرقة العاشرة الخوارج:,597934,598554.5,0,0,0,0,0,0,0,0,0,0,550000,600000
