,cluster,begin,end,date,book,label,colour
1602,103079242636,2072876,2073135,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1603,369367370660,781544,782265,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1604,34359860655,781569,782053,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1605,137439021143,453260,453391,346,0346Mascudi.TanbihWaIshraf,pre-fatimid,orange
1606,137439021141,453391,454045,346,0346Mascudi.TanbihWaIshraf,pre-fatimid,orange
1607,137439021142,453055,453247,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
1608,34359781589,2541413,2541780,355,0355MuhammadKindi.FadailMisr,pre-fatimid,orange
1609,60129616507,2541776,2541996,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
1610,335007522419,2541476,2542553,733,0733Nuwayri.NihayatArab,mamluk,blue
1611,137439162934,345780,346932,845,0845Maqrizi.Suluk,mamluk,blue
1612,42949890770,2728713,2728843,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1613,42949890769,2729053,2729405,733,0733Nuwayri.NihayatArab,mamluk,blue
1614,34359943808,3840140,3840478,310,0310Tabari.Tarikh,pre-fatimid,orange
1615,63827,1997035,1997498,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1616,120259186368,358979,360292,450,0450AbuHasanMawardi.AhkamSultaniyya,fatimid,green
1617,8589996582,359200,359607,182,0182AbuYusufYacqub.Kharaj,pre-fatimid,orange
1618,352187539480,359057,359200,230,0230IbnSacd.TabaqatKubra,pre-fatimid,orange
1619,8589956215,359532,360292,230,0230IbnSacd.TabaqatKubra,pre-fatimid,orange
1620,68719679143,358823,359075,262,0262CumarIbnShabba.TarikhMadina,pre-fatimid,orange
1621,120259186369,359015,359796,331,0331Jahshiyari.Wuzara,pre-fatimid,orange
1622,8590105959,483985,484255,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
1623,8590105956,484667,485228,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1624,317827653950,614663,614818,733,0733Nuwayri.NihayatArab,mamluk,blue
1625,120259163561,614038,614818,346,0346Mascudi.TanbihWaIshraf,pre-fatimid,orange
1626,155412,613669,614038,346,0346Mascudi.TanbihWaIshraf,pre-fatimid,orange
1627,51539796123,613259,613659,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1628,60129749869,1301723,1302050,347,0347IbnYunusSadafi.Tarikh,pre-fatimid,orange
1629,68719516775,1300612,1301723,347,0347IbnYunusSadafi.Tarikh,pre-fatimid,orange
1630,523986054732,253995,254342,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1631,197568540940,826297,826457,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1632,438086768623,826060,826292,367,0367IbnHawqal.SuratArd,fatimid,green
1633,128849142842,3063221,3063542,411,0411HamidDinKirmani.RahatCaql,fatimid,green
1634,128849142841,3063771,3064197,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1635,128849142840,3063221,3063771,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1636,128849142839,3063514,3064197,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1637,34359742038,820398,820583,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1638,111669230289,819683,820435,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1639,231928253758,820722,821176,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1640,60129730043,715805,716394,367,0367IbnHawqal.SuratArd,fatimid,green
1641,438086692867,715805,716034,367,0367IbnHawqal.SuratArd,fatimid,green
1642,420906957293,852581,853144,845,0845Maqrizi.Suluk,mamluk,blue
1643,231928352713,851480,852581,845,0845Maqrizi.Suluk,mamluk,blue
1644,8589979329,3079511,3079961,420,0420Musabbihi.AkhbarMisr,fatimid,green
1645,198404,3432281,3432866,845,0845Maqrizi.Suluk,mamluk,blue
1646,283468049217,1213996,1214178,660,0660IbnCadim.BughyatTalab,mamluk,blue
1647,77309497183,3242687,3243296,456,0456IbnHazm.IhkamFiUsulAhkam,fatimid,green
1648,77309497189,3242840,3242970,456,0456IbnHazm.IhkamFiUsulAhkam,fatimid,green
1649,111669286897,2713446,2713745,809,0809IbnDuqmaq.NuzhatAnam,mamluk,blue
1650,197568661899,1384039,1384182,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1651,197568661898,1384528,1384814,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1652,369367345689,3378001,3378158,748,0748Dhahabi.TarikhIslam,mamluk,blue
1653,188978653174,3378001,3378570,748,0748Dhahabi.SiyarAclamNubala,mamluk,blue
1654,214748504712,2547991,2548307,845,0845Maqrizi.Muqaffa,mamluk,blue
1655,8590123210,677936,678634,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1656,68719554682,3727379,3727823,733,0733Nuwayri.NihayatArab,mamluk,blue
1657,68719554684,3727894,3728258,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
1658,51539666925,3728079,3728501,733,0733Nuwayri.NihayatArab,mamluk,blue
1659,34359867302,2923735,2924126,626,0626YaqutHamawi.MucjamBuldan,ayyubid,red
1660,25769938248,507497,507820,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1661,188978670360,506251,506631,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1662,352187430081,506059,506232,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1663,68719645466,505121,506043,733,0733Nuwayri.NihayatArab,mamluk,blue
1664,68719645467,505542,506043,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1665,68719645468,505245,505651,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1666,541166045554,1208155,1208806,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1667,515396261660,1209099,1209604,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1668,541166045555,1208155,1208536,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1669,231928263312,601827,602315,573,0573NashwanHimyari.KhulasatSiyar,ayyubid,red
1670,163208882911,602590,602800,255,0255Jahiz.Hayawan,pre-fatimid,orange
1671,68719624156,117291,118020,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1672,68719624160,116658,116847,626,0626YaqutHamawi.MucjamBuldan,ayyubid,red
1673,17179917872,117768,117996,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1674,188978624657,521417,521686,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1675,77309479026,835949,836218,207,0207Waqidi.FutuhSham,pre-fatimid,orange
1676,17179972615,2036918,2037028,562,0562Samcani.Ansab,fatimid,green
1677,17179972614,2036733,2037028,571,0571IbnCasakir.TarikhDimashq,ayyubid,red
1678,77309627088,206097,206502,733,0733Nuwayri.NihayatArab,mamluk,blue
1679,77309627089,206537,206789,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
1680,42949797950,3839505,3839888,630,0630IbnAthirCizzDin.Kamil,ayyubid,red
1681,42949873041,1668768,1668928,463,0463IbnCabdBarr.IsticabFiMacrifatAshab,fatimid,green
1682,42474,1669227,1669751,463,0463IbnCabdBarr.IsticabFiMacrifatAshab,fatimid,green
1683,43305,1668282,1668928,230,0230IbnSacd.TarjamatHusayn,pre-fatimid,orange
1684,25769822832,1669323,1669546,320,0320IbnMuhammadBayhaqi.Mahasin,pre-fatimid,orange
1685,472446484717,82772,83016,487,0487AbuCubaydBakri.MucjamMaIstacjama,fatimid,green
1686,42949779680,83216,83370,733,0733Nuwayri.NihayatArab,mamluk,blue
1687,420906896007,83129,83565,460,0460ShaykhTusi.Tibyan,fatimid,green
1688,403727050881,84085,84303,310,0310Tabari.JamicBayan,pre-fatimid,orange
1689,42949878043,83514,83664,541,0541IbnCatiyyaAndalusi.MuharrarWajiz,fatimid,green
1690,558345814324,83417,84085,541,0541IbnCatiyyaAndalusi.MuharrarWajiz,fatimid,green
1691,42949878040,83417,83893,429,0429AbuMansurThacalibi.Jawahir,fatimid,green
1692,180388826934,83021,83205,276,0276IbnQutaybaDinawari.GharibHadith,pre-fatimid,orange
1693,214748466820,3306786,3306926,429,0429IbnTahirBaghdadi.FarqBaynaFiraq,fatimid,green
1694,214748466819,3306658,3306821,471,0471IbnMuhammadIsfaraini.TabsirFiDin,fatimid,green
1695,94489314107,2493668,2494170,733,0733Nuwayri.NihayatArab,mamluk,blue
1696,85899498424,2493385,2494170,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1697,180388698480,439705,439969,733,0733Nuwayri.NihayatArab,mamluk,blue
1698,180388698478,440084,440516,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1699,77309594615,439563,440130,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1700,180388698479,440960,441249,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1701,120259124156,1952511,1952717,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1702,51539690103,1951884,1952456,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1703,206158618684,1952717,1952859,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1704,137439014253,2622133,2622426,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1705,188978595329,2621887,2622101,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1706,188978595327,2622653,2623188,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1707,188978595330,2621702,2621887,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1708,34359844473,1970277,1970582,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1709,17179921461,862470,862919,845,0845Maqrizi.Suluk,mamluk,blue
1710,103079321743,3351888,3351998,764,0764Safadi.WafiBiWafayat,mamluk,blue
1711,68719546754,3352693,3353081,548,0548IbnCabdKarimShahrastani.MilalWaNihal,fatimid,green
1712,103079321739,3351998,3353476,764,0764Safadi.WafiBiWafayat,mamluk,blue
1713,103079321741,3352298,3352671,548,0548IbnCabdKarimShahrastani.MilalWaNihal,fatimid,green
1714,103079321742,3353181,3353476,324,0324Ashcari.RisalaIlaAhlThughr,pre-fatimid,orange
1715,317827782781,518207,519156,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1716,317827782782,518181,518898,733,0733Nuwayri.NihayatArab,mamluk,blue
1717,317827680913,2434470,2434625,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1718,17180045734,934716,934926,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1719,17180045733,935207,935649,733,0733Nuwayri.NihayatArab,mamluk,blue
1720,17180042343,2301891,2302241,681,0681IbnKhallikan.WafayatAcyan,mamluk,blue
1721,17180030157,3739194,3740123,808,0808IbnKhaldun.Tarikh,mamluk,blue
1722,18900,362519,363223,310,0310Tabari.Tarikh,pre-fatimid,orange
1723,18898,362523,363685,310,0310Tabari.Tarikh,pre-fatimid,orange
1724,25769881104,362146,362523,310,0310Tabari.Tarikh,pre-fatimid,orange
1725,171798813124,609864,611078,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
1726,60129568168,611078,611433,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
1727,17180067709,610134,610804,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
1728,188978568759,409729,409874,764,0764Safadi.WafiBiWafayat,mamluk,blue
1729,292057807937,407998,409729,764,0764Safadi.WafiBiWafayat,mamluk,blue
1730,8590142498,285952,286332,626,0626YaqutHamawi.MucjamBuldan,ayyubid,red
1731,38059,286441,286784,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1732,618475455793,3714361,3714741,615,0615MuwaffaqDinShafici.MurshidZuwwar,ayyubid,red
1733,77309587148,1945868,1946273,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1734,206158442856,1946168,1947061,845,0845Maqrizi.Muqaffa,mamluk,blue
1735,77309426880,540148,540459,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
1736,77309426878,539736,540558,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1737,77309426879,539958,540586,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1738,77309426881,539631,539780,733,0733Nuwayri.NihayatArab,mamluk,blue
1739,317827615952,3416710,3417230,845,0845Maqrizi.Suluk,mamluk,blue
1740,317827615953,3417401,3417794,845,0845Maqrizi.Suluk,mamluk,blue
1741,17179929363,2681282,2681859,310,0310Tabari.Tarikh,pre-fatimid,orange
1742,8589991710,2680805,2681583,310,0310Tabari.Tarikh,pre-fatimid,orange
1743,17179929358,2681631,2682100,310,0310Tabari.Tarikh,pre-fatimid,orange
1744,17179929361,2680827,2680971,310,0310Tabari.Tarikh,pre-fatimid,orange
1745,17179929360,2681878,2682100,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
1746,17179929362,2680805,2681878,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
1747,56699,3005295,3005799,628,0628IbnCaliSanhaji.AkhbarMuluk,ayyubid,red
1748,128849040835,40936,41338,292,0292Yacqubi.Tarikh,pre-fatimid,orange
1749,60129574460,40705,41603,375,0375IkhwanSafa.Rasail,fatimid,green
1750,60129574461,40564,41310,375,0375IkhwanSafa.Rasail,fatimid,green
1751,120259214027,1544030,1544289,733,0733Nuwayri.NihayatArab,mamluk,blue
1752,42949688149,575545,576151,407,0407IbnMuhammadKharkushi.SharafMustafa,fatimid,green
1753,25770014191,576416,576545,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1754,8590038445,575504,576755,200,0200YahyaIbnSalam.Tafsir,pre-fatimid,orange
1755,25769975936,575793,576381,200,0200YahyaIbnSalam.Tafsir,pre-fatimid,orange
1756,377957299859,1553196,1553641,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1757,111669336196,1553736,1554482,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1758,42949849975,1136819,1137897,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
1759,51539652480,1136392,1136822,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1760,523986038293,1136392,1137135,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1761,34359818611,1137217,1137897,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1762,137438985432,560264,560418,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1763,317827667432,929602,930035,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1764,360777438348,1862513,1863168,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1765,8590015302,2915155,2915531,347,0347IbnYunusSadafi.Tarikh,pre-fatimid,orange
1766,60129651024,3342092,3342425,381,0381IbnBabawayh.Hidaya,fatimid,green
1767,77309484084,3342522,3343187,468,0468IbnAhmadWahidiNaysaburi.TafsirBasit,fatimid,green
1768,257698247021,2785827,2786227,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1769,249108176712,2786331,2786718,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1770,171798759709,2687907,2688276,346,0346Mascudi.TanbihWaIshraf,pre-fatimid,orange
1771,523986150265,2688276,2689526,346,0346Mascudi.TanbihWaIshraf,pre-fatimid,orange
1772,146028921933,2276704,2276922,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1773,403726962253,2495748,2496568,733,0733Nuwayri.NihayatArab,mamluk,blue
1774,68719657295,2496289,2496534,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1775,481036538949,2495748,2496338,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1776,68719657292,2496338,2497195,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1777,68719503884,2495748,2496085,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1778,17180007798,374480,375006,182,0182AbuYusufYacqub.Kharaj,pre-fatimid,orange
1779,77309598975,374461,375199,182,0182AbuYusufYacqub.Kharaj,pre-fatimid,orange
1780,42949709415,3273218,3273665,845,0845Maqrizi.Muqaffa,mamluk,blue
1781,51539675146,3272777,3273057,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1782,146029091350,231981,232204,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
1783,171798727216,231780,232561,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
1784,94489387621,231143,231445,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
1785,8590082493,1574335,1574942,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1786,8590082491,1573267,1574020,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1787,8590082492,1573517,1574252,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1788,137439154230,77789,78366,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1789,68719498182,78373,78642,487,0487AbuCubaydBakri.MucjamMaIstacjama,fatimid,green
1790,204163,3127720,3128195,692,0692IbnCabdZahir.RawdZahir,mamluk,blue
1791,204164,3128393,3128806,692,0692IbnCabdZahir.RawdZahir,mamluk,blue
1792,204157,3127727,3129177,692,0692IbnCabdZahir.RawdZahir,mamluk,blue
1793,204160,3127733,3128462,845,0845Maqrizi.Suluk,mamluk,blue
1794,204162,3128054,3128666,692,0692IbnCabdZahir.RawdZahir,mamluk,blue
1795,204166,3129239,3129401,736,0736IbnDawadari.KanzDurar,mamluk,blue
1796,204159,3128186,3128973,725,0725BaybarsMansuri.ZubdatFikra,mamluk,blue
1797,204161,3128535,3129146,809,0809IbnDuqmaq.NuzhatAnam,mamluk,blue
1798,60129644480,3634396,3634875,279,0279Baladhuri.AnsabAshraf,pre-fatimid,orange
1799,240518328910,3634790,3635651,654,0654SibtIbnJawzi.MiratZaman,mamluk,blue
1800,206158552456,3634384,3635497,630,0630IbnAthirCizzDin.Kamil,ayyubid,red
1801,68719496913,3635082,3635896,310,0310Tabari.Tarikh,pre-fatimid,orange
1802,120259084329,3634451,3634618,310,0310Tabari.Tarikh,pre-fatimid,orange
1803,446676664063,3634857,3635057,597,0597IbnJawzi.Muntazam,ayyubid,red
1804,137439036796,3635237,3635858,421,0421Miskawayh.Tajarib,fatimid,green
1805,206158552458,3634857,3635397,310,0310Tabari.Tarikh,pre-fatimid,orange
1806,360777375158,1530666,1531087,733,0733Nuwayri.NihayatArab,mamluk,blue
1807,360777375157,1531087,1532257,733,0733Nuwayri.NihayatArab,mamluk,blue
1808,360777375156,1530666,1531992,736,0736IbnDawadari.KanzDurar,mamluk,blue
1809,111669246767,2837364,2837787,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1810,575525663150,2837783,2838057,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1811,51539813003,1787225,1787416,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1812,420906830992,256368,256749,646,0646IbnBaytarAndalusi.JamicLiMufradat,ayyubid,red
1813,429496733457,256790,257486,646,0646IbnBaytarAndalusi.JamicLiMufradat,ayyubid,red
1814,360777312489,256420,257524,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1815,51539759009,256130,256413,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1816,360777312490,256477,257359,696,0696AshrafIbnYusufTurkumani.Muctamid,mamluk,blue
1817,446676755153,2054735,2054975,845,0845Maqrizi.Suluk,mamluk,blue
1818,103079314357,2363881,2364730,458,0458YahyaIbnSacidAntaki.Tarikh,fatimid,green
1819,94489491951,2489496,2489841,736,0736IbnDawadari.KanzDurar,mamluk,blue
1820,231928361990,2489836,2490318,733,0733Nuwayri.NihayatArab,mamluk,blue
1821,231928361991,2490603,2491033,736,0736IbnDawadari.KanzDurar,mamluk,blue
1822,231928361994,2490846,2491041,733,0733Nuwayri.NihayatArab,mamluk,blue
1823,231928361992,2490416,2490823,733,0733Nuwayri.NihayatArab,mamluk,blue
1824,231928361989,2490318,2491041,733,0733Nuwayri.NihayatArab,mamluk,blue
1825,146029050793,3541001,3541357,736,0736IbnDawadari.KanzDurar,mamluk,blue
1826,68719486037,1255521,1255953,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1827,68719486040,1255780,1255975,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1828,68719486038,1254876,1255175,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1829,326417592578,240141,240441,646,0646IbnBaytarAndalusi.JamicLiMufradat,ayyubid,red
1830,369367235210,240141,240894,428,0428IbnSina.QanunFiTibb,fatimid,green
1831,60129742075,239934,240159,428,0428IbnSina.QanunFiTibb,fatimid,green
1832,326417605229,3780200,3781402,400,0400IbnTahirMaqdisi.BadWaTarikh,fatimid,green
1833,82369,70473,71097,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
1834,82371,70690,71091,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1835,51539796125,69741,70504,733,0733Nuwayri.NihayatArab,mamluk,blue
1836,386547146944,69809,70690,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1837,51445,2649464,2649759,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1838,51539652060,2910684,2911024,407,0407IbnMuhammadKharkushi.SharafMustafa,fatimid,green
1839,25769809961,2910148,2910545,199,0199IbnZabala.AkhbarMadina,pre-fatimid,orange
1840,575525753309,2911066,2911212,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1841,128849020555,1238252,1239031,350,0350Balawi.SiratAhmadIbnTulun,pre-fatimid,orange
1842,128849020556,1237698,1238158,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1843,77309599984,1238081,1238584,350,0350Balawi.SiratAhmadIbnTulun,pre-fatimid,orange
1844,336,3792547,3792679,328,0328IbnQasimAnbari.ZahirFiMacani,pre-fatimid,orange
1845,38273,3791875,3792104,458,0458IbnSidaMursi.MuhkamWaMuhit,fatimid,green
1846,42949674029,385886,386166,355,0355MuhammadKindi.FadailMisr,pre-fatimid,orange
1847,558345881898,385130,385546,733,0733Nuwayri.NihayatArab,mamluk,blue
1848,266288067236,385435,385724,385,0385IbnNadim.Fihrist,fatimid,green
1849,515396233421,385430,385546,279,0279Baladhuri.FutuhBuldan,pre-fatimid,orange
1850,111669321414,1819489,1820125,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1851,111669321415,1819767,1820125,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1852,34359739554,1397437,1397639,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1853,34359885245,595036,595410,276,0276IbnQutaybaDinawari.AnwaFiMawasim,pre-fatimid,orange
1854,34359885246,595041,595210,346,0346Mascudi.TanbihWaIshraf,pre-fatimid,orange
1855,52403,1169915,1170103,420,0420Musabbihi.AkhbarMisr,fatimid,green
1856,326417559249,1169376,1170344,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1857,94489401940,1509538,1509858,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1858,94489299002,1371746,1372468,845,0845Maqrizi.Muqaffa,mamluk,blue
1859,25769831330,1371320,1371542,630,0630IbnAthirCizzDin.Kamil,ayyubid,red
1860,94489299004,1372197,1372486,630,0630IbnAthirCizzDin.Kamil,ayyubid,red
1861,94489299003,1372197,1372788,845,0845Maqrizi.Muqaffa,mamluk,blue
1862,94489299005,1372591,1372836,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1863,94489299001,1371353,1372274,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1864,42949865223,47023,47467,400,0400IbnTahirMaqdisi.BadWaTarikh,fatimid,green
1865,146029097575,46737,47467,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
1866,180388678272,46749,47036,660,0660IbnCadim.BughyatTalab,mamluk,blue
1867,472446493214,3095093,3095417,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1868,68719633570,3409284,3409492,845,0845Maqrizi.Suluk,mamluk,blue
1869,68719633569,3409596,3409994,845,0845Maqrizi.Suluk,mamluk,blue
1870,60129646048,3410017,3410566,748,0748Dhahabi.TarikhIslam,mamluk,blue
1871,369367412007,2482991,2483207,420,0420Musabbihi.AkhbarMisr,fatimid,green
1872,111669247974,3903549,3903840,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1873,111669247975,3904611,3904899,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1874,420907011400,2683588,2683947,808,0808IbnKhaldun.Tarikh,mamluk,blue
1875,429496884313,2683947,2684189,808,0808IbnKhaldun.Tarikh,mamluk,blue
1876,206158598854,459721,459910,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
1877,395137042638,459887,460802,626,0626YaqutHamawi.MucjamBuldan,ayyubid,red
1878,283467972951,459925,460161,626,0626YaqutHamawi.MucjamBuldan,ayyubid,red
1879,240518200703,460836,461192,626,0626YaqutHamawi.MucjamBuldan,ayyubid,red
1880,111669207263,2154423,2154897,733,0733Nuwayri.NihayatArab,mamluk,blue
1881,111669207262,2154935,2155155,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1882,42949674030,689801,689925,355,0355MuhammadKindi.FadailMisr,pre-fatimid,orange
1883,94489328655,688459,689522,845,0845Maqrizi.Muqaffa,mamluk,blue
1884,68719502087,688565,689801,733,0733Nuwayri.NihayatArab,mamluk,blue
1885,231928379074,2886767,2887211,845,0845Maqrizi.Suluk,mamluk,blue
1886,369367268343,65292,66236,449,0449AbuCalaMacarri.RisalatSahilWaShajih,fatimid,green
1887,25769873989,2748007,2748436,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1888,249108241733,953304,953785,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1889,103079321053,954559,954786,733,0733Nuwayri.NihayatArab,mamluk,blue
1890,249108241732,953651,954370,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1891,317827653364,122085,122500,733,0733Nuwayri.NihayatArab,mamluk,blue
1892,575525617827,122097,123015,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1893,120259116594,122673,123015,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1894,137438964584,2221808,2222125,764,0764Safadi.WafiBiWafayat,mamluk,blue
1895,77309569395,534109,534396,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1896,120259145256,857461,858353,845,0845Maqrizi.Suluk,mamluk,blue
1897,17180026921,1154950,1155141,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1898,249108278519,1155133,1155517,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1899,257698222885,1154824,1155467,251,0251IbnZanjawayh.Amwal,pre-fatimid,orange
1900,360777289981,1154359,1154554,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1901,60129698444,1155521,1155739,227,0227IbnMansurKhurasani.Sunan,pre-fatimid,orange
1902,154618852411,1154359,1155128,224,0224QasimIbnSalam.Amwal,pre-fatimid,orange
1903,463856633222,3691725,3692547,615,0615MuwaffaqDinShafici.MurshidZuwwar,ayyubid,red
1904,77546,487317,487628,355,0355MuhammadKindi.FadailMisr,pre-fatimid,orange
1905,309237775892,487118,487286,355,0355MuhammadKindi.FadailMisr,pre-fatimid,orange
1906,8589949832,487980,488125,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1907,25769999497,488301,488445,487,0487AbuCubaydBakri.MucjamMaIstacjama,fatimid,green
1908,558345793638,487776,487954,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1909,369367290035,1929641,1930698,697,0697IbnWasil.MufarrijKurub,mamluk,blue
1910,77309556042,1929651,1930317,654,0654SibtIbnJawzi.MiratZaman,mamluk,blue
1911,77309556039,1930075,1930590,697,0697IbnWasil.MufarrijKurub,mamluk,blue
1912,188978787407,1930317,1930708,697,0697IbnWasil.MufarrijKurub,mamluk,blue
1913,455266652037,1929641,1929855,697,0697IbnWasil.MufarrijKurub,mamluk,blue
1914,188978594901,1930135,1930698,697,0697IbnWasil.MufarrijKurub,mamluk,blue
