,pos,date,label,colour
2640,2747224,672,mamluk,blue
2641,2747407,661,mamluk,blue
2642,2747510,662,mamluk,blue
2643,2747613,662,mamluk,blue
2644,2751161,663,mamluk,blue
2645,2752239,722,mamluk,blue
2646,2753881,715,mamluk,blue
2647,2756085,273,pre-fatimid,orange
2648,2756179,340,pre-fatimid,orange
2649,2760414,789,mamluk,blue
2650,2760958,819,mamluk,blue
2651,2761321,0,,
2652,2763060,0,,
2653,2764712,713,mamluk,blue
2654,2764760,14,first-century,saddlebrown
2655,2769044,826,mamluk,blue
2656,2772057,692,mamluk,blue
2657,2773081,761,mamluk,blue
2658,2773157,0,,
2659,2774001,745,mamluk,blue
2660,2774941,718,mamluk,blue
2661,2775085,735,mamluk,blue
2662,2776031,664,mamluk,blue
2663,2776177,691,mamluk,blue
2664,2776549,684,mamluk,blue
2665,2776879,685,mamluk,blue
2666,2777302,712,mamluk,blue
2667,2777556,681,mamluk,blue
2668,2777754,729,mamluk,blue
2669,2778041,0,,
2670,2778314,722,mamluk,blue
2671,2782471,791,mamluk,blue
2672,2784698,748,mamluk,blue
2673,2784837,687,mamluk,blue
2674,2784997,737,mamluk,blue
2675,2785406,743,mamluk,blue
2676,2790894,0,,
2677,2792706,100,,
2678,2802766,746,mamluk,blue
2679,2803044,0,,
2680,2803433,0,,
2681,2803564,49,first-century,saddlebrown
2682,2803840,53,first-century,saddlebrown
2683,2810190,0,,
2684,2812793,806,mamluk,blue
2685,2813291,746,mamluk,blue
2686,2813992,753,mamluk,blue
2687,2823741,0,,
2688,2825296,400,fatimid,green
2689,2827826,0,,
2690,2828336,0,,
2691,2835835,790,mamluk,blue
2692,2839758,0,,
2693,2841422,611,ayyubid,red
2694,2841795,651,mamluk,blue
2695,2841851,712,mamluk,blue
2696,2842591,0,,
2697,2843252,800,mamluk,blue
2698,2843536,738,mamluk,blue
2699,2846084,712,mamluk,blue
2700,2846315,728,mamluk,blue
2701,2847624,729,mamluk,blue
2702,2847684,741,mamluk,blue
2703,2849160,812,mamluk,blue
2704,2850106,739,mamluk,blue
2705,2850411,745,mamluk,blue
2706,2850457,30,first-century,saddlebrown
2707,2850667,745,mamluk,blue
2708,2851160,746,mamluk,blue
2709,2851630,748,mamluk,blue
2710,2851878,687,mamluk,blue
2711,2854478,688,mamluk,blue
2712,2855699,0,,
2713,2855768,20,first-century,saddlebrown
2714,2855833,358,fatimid,green
2715,2856072,0,,
2716,2856164,358,fatimid,green
2717,2856230,567,,
2718,2859302,564,fatimid,green
2719,2859934,567,,
2720,2860571,58,first-century,saddlebrown
2721,2860868,70,first-century,saddlebrown
2722,2861504,72,first-century,saddlebrown
2723,2862043,0,,
2724,2862196,73,first-century,saddlebrown
2725,2862558,76,first-century,saddlebrown
2726,2862946,78,first-century,saddlebrown
2727,2863372,79,first-century,saddlebrown
2728,2863535,80,first-century,saddlebrown
2729,2863963,82,first-century,saddlebrown
2730,2864009,83,first-century,saddlebrown
2731,2864952,84,first-century,saddlebrown
2732,2865512,85,first-century,saddlebrown
2733,2865828,86,first-century,saddlebrown
2734,2866125,87,first-century,saddlebrown
2735,2866500,88,first-century,saddlebrown
2736,2866853,589,ayyubid,red
2737,2866952,10,first-century,saddlebrown
2738,2867963,595,ayyubid,red
2739,2868009,0,,
2740,2868712,96,first-century,saddlebrown
2741,2868917,0,,
2742,2869654,99,first-century,saddlebrown
2743,2869766,600,ayyubid,red
2744,2869905,615,ayyubid,red
2745,2870102,0,,
2746,2870252,40,first-century,saddlebrown
2747,2870322,635,ayyubid,red
2748,2870584,36,first-century,saddlebrown
2749,2870701,637,ayyubid,red
2750,2871388,47,first-century,saddlebrown
2751,2872432,648,,
2752,2872532,10,first-century,saddlebrown
2753,2873205,36,first-century,saddlebrown
2754,2873469,37,first-century,saddlebrown
2755,2874383,47,first-century,saddlebrown
2756,2876648,648,,
2757,2877747,49,first-century,saddlebrown
2758,2877951,50,first-century,saddlebrown
2759,2878213,51,first-century,saddlebrown
2760,2878582,655,mamluk,blue
2761,2878938,657,mamluk,blue
2762,2879246,58,first-century,saddlebrown
2763,2879652,0,,
2764,2879880,58,first-century,saddlebrown
2765,2879960,676,mamluk,blue
2766,2880010,0,,
2767,2880279,76,first-century,saddlebrown
2768,2880340,78,first-century,saddlebrown
2769,2880943,647,ayyubid,red
2770,2881160,78,first-century,saddlebrown
2771,2881484,0,,
2772,2881589,84,first-century,saddlebrown
2773,2881728,87,first-century,saddlebrown
2774,2881782,88,first-century,saddlebrown
2775,2882108,689,mamluk,blue
2776,2882161,0,,
2777,2882332,690,mamluk,blue
2778,2882715,691,mamluk,blue
2779,2883078,92,first-century,saddlebrown
2780,2883693,693,mamluk,blue
2781,2883946,0,,
2782,2884133,94,first-century,saddlebrown
2783,2884395,96,first-century,saddlebrown
2784,2884791,698,mamluk,blue
2785,2885334,708,mamluk,blue
2786,2885415,709,mamluk,blue
2787,2885668,741,mamluk,blue
2788,2885736,0,,
2789,2886021,742,mamluk,blue
2790,2887133,43,first-century,saddlebrown
2791,2887547,746,mamluk,blue
2792,2887875,7,first-century,saddlebrown
2793,2887935,50,first-century,saddlebrown
2794,2888166,748,mamluk,blue
2795,2888213,0,,
2796,2888520,52,first-century,saddlebrown
2797,2888872,755,mamluk,blue
2798,2889120,62,first-century,saddlebrown
2799,2889420,764,mamluk,blue
2800,2889729,768,mamluk,blue
2801,2889844,778,mamluk,blue
2802,2889934,0,,
2803,2890194,783,mamluk,blue
2804,2890470,784,mamluk,blue
2805,2890517,0,,
2806,2890630,0,,
2807,2890692,648,,
2808,2890766,784,mamluk,blue
2809,2892659,779,mamluk,blue
2810,2892891,784,mamluk,blue
2811,2893118,91,first-century,saddlebrown
2812,2893521,92,first-century,saddlebrown
2813,2893599,801,mamluk,blue
2814,2893667,10,first-century,saddlebrown
2815,2894723,815,mamluk,blue
2816,2894826,808,mamluk,blue
2817,2895160,15,first-century,saddlebrown
2818,2895676,656,mamluk,blue
2819,2895766,59,first-century,saddlebrown
2820,2896132,660,mamluk,blue
2821,2896435,61,first-century,saddlebrown
2822,2896839,63,first-century,saddlebrown
2823,2897083,0,,
2824,2897317,91,first-century,saddlebrown
2825,2897430,96,first-century,saddlebrown
2826,2897583,97,first-century,saddlebrown
2827,2897656,701,mamluk,blue
2828,2897706,0,,
2829,2898304,737,mamluk,blue
2830,2898402,40,first-century,saddlebrown
2831,2898923,741,mamluk,blue
2832,2899001,748,mamluk,blue
2833,2899501,63,first-century,saddlebrown
2834,2899562,4,first-century,saddlebrown
2835,2899854,78,first-century,saddlebrown
2836,2900013,79,first-century,saddlebrown
2837,2900234,85,first-century,saddlebrown
2838,2900464,88,first-century,saddlebrown
2839,2900821,91,first-century,saddlebrown
2840,2900932,808,mamluk,blue
2841,2901456,815,mamluk,blue
2842,2902010,815,mamluk,blue
2843,2902158,24,first-century,saddlebrown
2844,2902303,0,,
2845,2902623,24,first-century,saddlebrown
2846,2903126,825,mamluk,blue
2847,2903318,841,mamluk,blue
2848,2903372,0,,
2849,2903492,842,mamluk,blue
2850,2903716,857,mamluk,blue
2851,2903783,10,first-century,saddlebrown
2852,2903855,857,mamluk,blue
2853,2903995,857,mamluk,blue
2854,2904068,865,mamluk,blue
2855,2904190,865,mamluk,blue
2856,2904290,865,mamluk,blue
2857,2904348,72,first-century,saddlebrown
2858,2904495,0,,
2859,2904653,872,mamluk,blue
2860,2904772,0,,
2861,2904824,901,,
2862,2904875,0,,
2863,2905020,904,,
2864,2905210,905,,
2865,2905406,905,,
2866,2905505,906,,
2867,2905597,0,,
2868,2905715,0,,
2869,2905932,20,first-century,saddlebrown
2870,2906239,133,pre-fatimid,orange
2871,2906495,259,pre-fatimid,orange
2872,2906774,360,fatimid,green
2873,2907052,380,fatimid,green
2874,2907240,567,,
2875,2909313,826,mamluk,blue
2876,2909609,800,mamluk,blue
2877,2913343,21,first-century,saddlebrown
2878,2914131,564,fatimid,green
2879,2917273,161,pre-fatimid,orange
2880,2918205,53,first-century,saddlebrown
2881,2918567,53,first-century,saddlebrown
2882,2919858,79,first-century,saddlebrown
2883,2920638,89,first-century,saddlebrown
2884,2920698,92,first-century,saddlebrown
2885,2920812,0,,
2886,2920963,93,first-century,saddlebrown
2887,2921011,94,first-century,saddlebrown
2888,2921617,132,pre-fatimid,orange
2889,2921878,379,fatimid,green
2890,2922091,405,fatimid,green
2891,2922425,0,,
2892,2923146,324,pre-fatimid,orange
2893,2923687,97,first-century,saddlebrown
2894,2923842,145,pre-fatimid,orange
2895,2924405,378,fatimid,green
2896,2924516,379,fatimid,green
2897,2924687,133,pre-fatimid,orange
2898,2925410,175,pre-fatimid,orange
2899,2925732,211,pre-fatimid,orange
2900,2925795,212,pre-fatimid,orange
2901,2925866,0,,
2902,2925993,0,,
2903,2926975,237,pre-fatimid,orange
2904,2927524,258,pre-fatimid,orange
2905,2927636,266,pre-fatimid,orange
2906,2927852,275,pre-fatimid,orange
2907,2928249,0,,
2908,2928320,294,pre-fatimid,orange
2909,2928601,336,pre-fatimid,orange
2910,2928753,339,pre-fatimid,orange
2911,2928797,342,pre-fatimid,orange
2912,2929035,357,,
2913,2929157,358,fatimid,green
2914,2929423,378,fatimid,green
2915,2929496,387,fatimid,green
2916,2929800,403,fatimid,green
2917,2930318,406,fatimid,green
2918,2930409,257,pre-fatimid,orange
2919,2930554,0,,
2920,2930755,44,first-century,saddlebrown
2921,2930837,161,pre-fatimid,orange
2922,2931474,438,fatimid,green
2923,2931678,567,,
2924,2931815,0,,
2925,2931870,440,fatimid,green
2926,2931994,441,fatimid,green
2927,2932208,442,fatimid,green
2928,2932398,444,fatimid,green
2929,2932721,442,fatimid,green
2930,2933044,445,fatimid,green
2931,2933209,564,fatimid,green
2932,2933655,0,,
2933,2934153,0,,
2934,2934315,568,ayyubid,red
2935,2936373,666,mamluk,blue
2936,2936490,687,mamluk,blue
2937,2937065,0,,
2938,2937922,702,mamluk,blue
2939,2939414,696,mamluk,blue
2940,2940815,804,mamluk,blue
2941,2941378,766,mamluk,blue
2942,2943080,38,first-century,saddlebrown
2943,2944731,76,first-century,saddlebrown
2944,2944865,86,first-century,saddlebrown
2945,2945282,118,pre-fatimid,orange
2946,2945514,120,pre-fatimid,orange
2947,2945772,182,pre-fatimid,orange
2948,2946230,240,pre-fatimid,orange
2949,2946539,292,pre-fatimid,orange
2950,2946967,403,fatimid,green
2951,2947157,301,pre-fatimid,orange
2952,2947868,378,fatimid,green
2953,2948759,347,pre-fatimid,orange
2954,2950477,0,,
2955,2950514,308,pre-fatimid,orange
2956,2950798,309,pre-fatimid,orange
2957,2951574,628,ayyubid,red
2958,2952640,749,mamluk,blue
2959,2955406,516,fatimid,green
2960,2973363,109,pre-fatimid,orange
2961,2973467,121,pre-fatimid,orange
2962,2973714,132,pre-fatimid,orange
2963,2973978,150,pre-fatimid,orange
2964,2974325,156,pre-fatimid,orange
2965,2974409,216,pre-fatimid,orange
2966,2974656,217,pre-fatimid,orange
2967,2984590,169,pre-fatimid,orange
2968,2984753,169,pre-fatimid,orange
2969,2984978,0,,
2970,2985237,172,pre-fatimid,orange
2971,2985429,211,pre-fatimid,orange
2972,2985626,517,fatimid,green
2973,2986450,133,pre-fatimid,orange
2974,2987076,146,pre-fatimid,orange
2975,2988008,358,fatimid,green
2976,2990021,263,pre-fatimid,orange
2977,2993195,0,,
2978,2993382,265,pre-fatimid,orange
2979,2994416,263,pre-fatimid,orange
2980,2994458,265,pre-fatimid,orange
2981,2996051,0,,
2982,2996149,0,,
2983,2999505,376,fatimid,green
2984,2999987,385,fatimid,green
2985,3000191,0,,
2986,3000688,693,mamluk,blue
2987,3001898,696,mamluk,blue
2988,3003852,698,mamluk,blue
2989,3004382,767,mamluk,blue
2990,3005388,792,mamluk,blue
2991,3005496,791,mamluk,blue
2992,3005592,792,mamluk,blue
2993,3005850,792,mamluk,blue
2994,3005987,793,mamluk,blue
2995,3006691,363,fatimid,green
2996,3010344,65,first-century,saddlebrown
2997,3010965,359,fatimid,green
2998,3011756,400,fatimid,green
2999,3012116,401,fatimid,green
3000,3014256,760,mamluk,blue
3001,3014505,524,fatimid,green
3002,3014891,526,fatimid,green
3003,3015271,347,pre-fatimid,orange
3004,3015905,567,,
3005,3016541,760,mamluk,blue
3006,3016603,791,mamluk,blue
3007,3018301,0,,
3008,3022101,744,mamluk,blue
3009,3022474,59,first-century,saddlebrown
3010,3022557,361,fatimid,green
3011,3022861,360,fatimid,green
3012,3022936,361,fatimid,green
3013,3023045,378,fatimid,green
3014,3024159,400,fatimid,green
3015,3026834,0,,
3016,3027887,0,,
3017,3028246,4,first-century,saddlebrown
3018,3028448,0,,
3019,3029650,569,ayyubid,red
3020,3030194,665,mamluk,blue
3021,3032714,702,mamluk,blue
3022,3033133,725,mamluk,blue
3023,3033185,761,mamluk,blue
3024,3034281,784,mamluk,blue
3025,3034575,800,mamluk,blue
3026,3034731,0,,
3027,3034938,817,mamluk,blue
3028,3035324,818,mamluk,blue
3029,3035409,27,first-century,saddlebrown
3030,3035921,810,mamluk,blue
3031,3035980,818,mamluk,blue
3032,3036752,0,,
3033,3038476,380,fatimid,green
3034,3038695,381,fatimid,green
3035,3038919,383,fatimid,green
3036,3039044,393,fatimid,green
3037,3039254,401,fatimid,green
3038,3039355,403,fatimid,green
3039,3039808,403,fatimid,green
3040,3040134,404,fatimid,green
3041,3040314,393,fatimid,green
3042,3040435,403,fatimid,green
3043,3040615,379,fatimid,green
3044,3040840,430,fatimid,green
3045,3041086,660,mamluk,blue
3046,3041617,703,mamluk,blue
3047,3041692,702,mamluk,blue
3048,3042922,0,,
3049,3043765,0,,
3050,3044151,787,mamluk,blue
3051,3044251,0,,
3052,3044747,760,mamluk,blue
3053,3045603,761,mamluk,blue
3054,3049184,0,,
3055,3052042,827,mamluk,blue
3056,3052276,380,fatimid,green
3057,3057884,393,fatimid,green
3058,3058085,395,fatimid,green
3059,3058277,398,fatimid,green
3060,3058403,400,fatimid,green
3061,3058499,401,fatimid,green
3062,3058570,403,fatimid,green
3063,3058818,414,fatimid,green
3064,3061020,393,fatimid,green
3065,3062083,806,mamluk,blue
3066,3063099,587,ayyubid,red
3067,3063558,770,mamluk,blue
3068,3064755,344,pre-fatimid,orange
3069,3064914,365,fatimid,green
3070,3065477,368,fatimid,green
3071,3066414,386,fatimid,green
3072,3066538,0,,
3073,3066595,0,,
3074,3067451,0,,
3075,3067516,0,,
3076,3067610,0,,
3077,3067713,10,first-century,saddlebrown
3078,3067864,67,first-century,saddlebrown
3079,3067948,72,first-century,saddlebrown
3080,3068033,64,first-century,saddlebrown
3081,3068144,85,first-century,saddlebrown
3082,3069092,375,fatimid,green
3083,3069262,386,fatimid,green
3084,3069937,0,,
3085,3070614,387,fatimid,green
3086,3071007,389,fatimid,green
3087,3071124,389,fatimid,green
3088,3071424,390,fatimid,green
3089,3072170,91,first-century,saddlebrown
3090,3072483,92,first-century,saddlebrown
3091,3072583,93,first-century,saddlebrown
3092,3073019,94,first-century,saddlebrown
3093,3073315,95,first-century,saddlebrown
3094,3074809,96,first-century,saddlebrown
3095,3075570,97,first-century,saddlebrown
3096,3075765,98,first-century,saddlebrown
3097,3078451,401,fatimid,green
3098,3079159,401,fatimid,green
3099,3079309,0,,
3100,3079487,402,fatimid,green
3101,3079904,403,fatimid,green
3102,3082122,404,fatimid,green
3103,3083303,405,fatimid,green
3104,3083465,15,first-century,saddlebrown
3105,3084542,409,fatimid,green
3106,3084749,410,fatimid,green
3107,3084843,0,,
3108,3084895,0,,
3109,3085288,415,fatimid,green
3110,3085906,478,fatimid,green
3111,3086893,462,fatimid,green
3112,3086950,501,fatimid,green
3113,3086999,17,first-century,saddlebrown
3114,3088694,519,fatimid,green
3115,3089032,799,mamluk,blue
3116,3089379,0,,
3117,3089527,801,mamluk,blue
3118,3090524,358,fatimid,green
3119,3091156,815,mamluk,blue
3120,3091584,490,fatimid,green
3121,3091718,95,first-century,saddlebrown
3122,3091966,515,fatimid,green
3123,3092133,519,fatimid,green
3124,3092806,524,fatimid,green
3125,3093248,97,first-century,saddlebrown
3126,3093283,502,fatimid,green
3127,3093390,518,fatimid,green
3128,3094683,0,,
3129,3094747,0,,
3130,3095327,797,mamluk,blue
3131,3095488,800,mamluk,blue
3132,3095663,801,mamluk,blue
3133,3096563,0,,
3134,3097054,803,mamluk,blue
3135,3098762,803,mamluk,blue
3136,3098888,0,,
3137,3099112,805,mamluk,blue
3138,3099311,807,mamluk,blue
3139,3099715,811,mamluk,blue
3140,3100869,543,fatimid,green
3141,3102340,650,mamluk,blue
3142,3102496,702,mamluk,blue
3143,3103994,556,fatimid,green
3144,3105397,0,,
3145,3105605,0,,
3146,3106999,238,pre-fatimid,orange
3147,3107054,242,pre-fatimid,orange
3148,3107796,363,fatimid,green
3149,3108919,403,fatimid,green
3150,3109296,5,first-century,saddlebrown
3151,3110331,740,mamluk,blue
3152,3114109,806,mamluk,blue
3153,3114549,607,ayyubid,red
3154,3114714,200,pre-fatimid,orange
3155,3115811,655,mamluk,blue
3156,3116342,823,mamluk,blue
3157,3117195,660,mamluk,blue
3158,3117533,402,fatimid,green
3159,3117717,0,,
3160,3118345,404,fatimid,green
3161,3119895,663,mamluk,blue
3162,3120181,693,mamluk,blue
3163,3121863,671,mamluk,blue
3164,3122081,685,mamluk,blue
3165,3122507,672,mamluk,blue
3166,3122910,709,mamluk,blue
3167,3122977,672,mamluk,blue
3168,3123215,622,ayyubid,red
3169,3123796,668,mamluk,blue
3170,3124412,0,,
3171,3125584,665,mamluk,blue
3172,3127355,666,mamluk,blue
3173,3128315,667,mamluk,blue
3174,3129124,644,ayyubid,red
3175,3129276,652,mamluk,blue
3176,3130751,658,mamluk,blue
3177,3131930,600,ayyubid,red
3178,3132986,59,first-century,saddlebrown
3179,3133903,0,,
3180,3136628,660,mamluk,blue
3181,3136867,66,first-century,saddlebrown
3182,3137310,62,first-century,saddlebrown
3183,3137758,63,first-century,saddlebrown
3184,3137836,64,first-century,saddlebrown
3185,3137958,65,first-century,saddlebrown
3186,3138045,67,first-century,saddlebrown
3187,3138202,68,first-century,saddlebrown
3188,3138259,71,first-century,saddlebrown
3189,3138656,72,first-century,saddlebrown
3190,3138711,73,first-century,saddlebrown
3191,3138781,74,first-century,saddlebrown
3192,3138923,75,first-century,saddlebrown
3193,3139167,676,mamluk,blue
3194,3139247,0,,
3195,3141136,693,mamluk,blue
3196,3141582,693,mamluk,blue
3197,3141987,707,mamluk,blue
3198,3142093,806,mamluk,blue
3199,3142445,0,,
3200,3142762,711,mamluk,blue
3201,3142821,712,mamluk,blue
3202,3144070,684,mamluk,blue
3203,3144225,693,mamluk,blue
3204,3144307,0,,
3205,3144399,694,mamluk,blue
3206,3144515,698,mamluk,blue
3207,3144721,708,mamluk,blue
3208,3144878,709,mamluk,blue
3209,3144957,0,,
3210,3145122,741,mamluk,blue
3211,3145175,10,first-century,saddlebrown
3212,3145255,20,first-century,saddlebrown
3213,3145339,0,,
3214,3149456,727,mamluk,blue
3215,3151366,0,,
3216,3151482,741,mamluk,blue
3217,3151584,741,mamluk,blue
3218,3151652,741,mamluk,blue
3219,3151736,702,mamluk,blue
3220,3151778,715,mamluk,blue
3221,3151834,723,mamluk,blue
3222,3151950,737,mamluk,blue
3223,3152069,741,mamluk,blue
3224,3153321,714,mamluk,blue
3225,3153471,0,,
3226,3153945,675,mamluk,blue
3227,3154318,729,mamluk,blue
3228,3154469,730,mamluk,blue
3229,3154907,732,mamluk,blue
3230,3155223,734,mamluk,blue
3231,3156117,734,mamluk,blue
3232,3156503,730,mamluk,blue
3233,3156930,730,mamluk,blue
3234,3157296,720,mamluk,blue
3235,3159001,742,mamluk,blue
3236,3159148,0,,
3237,3159233,0,,
3238,3159563,738,mamluk,blue
3239,3159944,740,mamluk,blue
3240,3161096,43,first-century,saddlebrown
3241,3161300,0,,
3242,3161417,744,mamluk,blue
3243,3161623,746,mamluk,blue
3244,3162582,747,mamluk,blue
3245,3162830,736,mamluk,blue
3246,3164017,740,mamluk,blue
3247,3164540,150,pre-fatimid,orange
3248,3165070,815,mamluk,blue
3249,3165420,816,mamluk,blue
3250,3167210,744,mamluk,blue
3251,3167355,745,mamluk,blue
3252,3167540,732,mamluk,blue
3253,3167768,676,mamluk,blue
3254,3168926,747,mamluk,blue
3255,3169059,47,first-century,saddlebrown
3256,3169931,790,mamluk,blue
3257,3172454,732,mamluk,blue
3258,3172593,0,,
3259,3173130,806,mamluk,blue
3260,3173373,700,mamluk,blue
3261,3173555,700,mamluk,blue
3262,3174434,737,mamluk,blue
3263,3175787,737,mamluk,blue
3264,3176065,806,mamluk,blue
3265,3176600,597,ayyubid,red
3266,3176784,776,mamluk,blue
3267,3177322,843,mamluk,blue
3268,3177595,737,mamluk,blue
3269,3177874,741,mamluk,blue
3270,3178261,806,mamluk,blue
3271,3179051,738,mamluk,blue
3272,3179266,756,mamluk,blue
3273,3180133,751,mamluk,blue
3274,3180876,752,mamluk,blue
3275,3181388,54,first-century,saddlebrown
3276,3182287,758,mamluk,blue
3277,3182872,758,mamluk,blue
3278,3183176,713,mamluk,blue
3279,3183262,806,mamluk,blue
3280,3183573,817,mamluk,blue
3281,3184301,730,mamluk,blue
3282,3184767,746,mamluk,blue
3283,3186592,746,mamluk,blue
3284,3187137,749,mamluk,blue
3285,3187358,822,mamluk,blue
3286,3187486,823,mamluk,blue
3287,3187734,757,mamluk,blue
3288,3188809,762,mamluk,blue
3289,3190871,793,mamluk,blue
3290,3191085,819,mamluk,blue
3291,3191207,825,mamluk,blue
3292,3191465,0,,
3293,3191511,748,mamluk,blue
3294,3192055,49,first-century,saddlebrown
3295,3192424,50,first-century,saddlebrown
3296,3192518,51,first-century,saddlebrown
3297,3193263,755,mamluk,blue
3298,3193466,7,first-century,saddlebrown
3299,3193614,59,first-century,saddlebrown
3300,3193699,59,first-century,saddlebrown
3301,3194107,60,first-century,saddlebrown
3302,3194301,62,first-century,saddlebrown
3303,3195808,366,fatimid,green
3304,3196002,0,,
3305,3202455,16,first-century,saddlebrown
3306,3202913,0,,
3307,3202961,564,fatimid,green
3308,3203576,806,mamluk,blue
3309,3203741,350,pre-fatimid,orange
3310,3203874,340,pre-fatimid,orange
3311,3204661,751,mamluk,blue
3312,3205682,748,mamluk,blue
3313,3208443,49,first-century,saddlebrown
3314,3211343,50,first-century,saddlebrown
3315,3212932,41,first-century,saddlebrown
3316,3212973,750,mamluk,blue
3317,3214696,51,first-century,saddlebrown
3318,3215342,52,first-century,saddlebrown
3319,3216866,55,first-century,saddlebrown
3320,3217147,59,first-century,saddlebrown
3321,3217222,60,first-century,saddlebrown
3322,3217301,61,first-century,saddlebrown
3323,3217602,0,,
3324,3218212,69,first-century,saddlebrown
3325,3218288,70,first-century,saddlebrown
3326,3218379,75,first-century,saddlebrown
3327,3218808,776,mamluk,blue
3328,3219610,807,mamluk,blue
3329,3219660,0,,
3330,3219744,697,mamluk,blue
3331,3220176,683,mamluk,blue
3332,3220308,638,ayyubid,red
3333,3221323,791,mamluk,blue
3334,3221941,806,mamluk,blue
3335,3222239,815,mamluk,blue
3336,3222617,745,mamluk,blue
3337,3222746,701,mamluk,blue
3338,3222979,18,first-century,saddlebrown
3339,3224571,802,mamluk,blue
3340,3224723,790,mamluk,blue
3341,3224986,741,mamluk,blue
3342,3226200,743,mamluk,blue
3343,3226296,790,mamluk,blue
3344,3226636,730,mamluk,blue
3345,3226723,734,mamluk,blue
3346,3226876,729,mamluk,blue
3347,3227059,801,mamluk,blue
3348,3227347,742,mamluk,blue
3349,3227494,814,mamluk,blue
3350,3227556,766,mamluk,blue
3351,3227782,812,mamluk,blue
3352,3228042,816,mamluk,blue
3353,3228382,15,first-century,saddlebrown
3354,3228715,812,mamluk,blue
3355,3229235,817,mamluk,blue
3356,3229365,817,mamluk,blue
3357,3229622,748,mamluk,blue
3358,3229832,818,mamluk,blue
3359,3230085,819,mamluk,blue
3360,3230770,821,mamluk,blue
3361,3230847,0,,
3362,3232283,818,mamluk,blue
3363,3233045,819,mamluk,blue
3364,3234094,19,first-century,saddlebrown
3365,3235299,21,first-century,saddlebrown
3366,3237298,22,first-century,saddlebrown
3367,3239180,23,first-century,saddlebrown
3368,3239671,824,mamluk,blue
3369,3240357,826,mamluk,blue
3370,3240467,27,first-century,saddlebrown
3371,3240750,822,mamluk,blue
3372,3241009,23,first-century,saddlebrown
3373,3241858,832,mamluk,blue
3374,3242153,831,mamluk,blue
3375,3242518,43,first-century,saddlebrown
3376,3242814,830,mamluk,blue
3377,3244812,0,,
3378,3244900,0,,
3379,3247034,110,pre-fatimid,orange
3380,3247119,188,pre-fatimid,orange
3381,3248435,184,pre-fatimid,orange
3382,3249683,170,pre-fatimid,orange
3383,3249944,180,pre-fatimid,orange
3384,3252510,393,fatimid,green
3385,3252728,163,pre-fatimid,orange
3386,3253285,198,pre-fatimid,orange
3387,3253648,253,pre-fatimid,orange
3388,3253840,263,pre-fatimid,orange
3389,3254086,253,pre-fatimid,orange
3390,3254406,358,fatimid,green
3391,3255052,33,first-century,saddlebrown
3392,3256122,35,first-century,saddlebrown
3393,3256965,35,first-century,saddlebrown
3394,3257235,0,,
3395,3259793,35,first-century,saddlebrown
3396,3260347,36,first-century,saddlebrown
3397,3261545,36,first-century,saddlebrown
3398,3261724,37,first-century,saddlebrown
3399,3263746,37,first-century,saddlebrown
3400,3264421,37,first-century,saddlebrown
3401,3266090,38,first-century,saddlebrown
3402,3266528,40,first-century,saddlebrown
3403,3266882,64,first-century,saddlebrown
3404,3268112,64,first-century,saddlebrown
3405,3268801,65,first-century,saddlebrown
3406,3269617,0,,
3407,3269739,90,first-century,saddlebrown
3408,3269779,91,first-century,saddlebrown
3409,3270647,133,pre-fatimid,orange
3410,3271268,144,pre-fatimid,orange
3411,3272196,145,pre-fatimid,orange
3412,3272315,0,,
3413,3272847,236,pre-fatimid,orange
3414,3273219,243,pre-fatimid,orange
3415,3273965,250,pre-fatimid,orange
3416,3274020,51,first-century,saddlebrown
3417,3274104,52,first-century,saddlebrown
3418,3275118,253,pre-fatimid,orange
3419,3275202,255,pre-fatimid,orange
3420,3275314,53,first-century,saddlebrown
3421,3275382,54,first-century,saddlebrown
3422,3275704,255,pre-fatimid,orange
3423,3275970,55,first-century,saddlebrown
3424,3276068,56,first-century,saddlebrown
3425,3276268,59,first-century,saddlebrown
3426,3276778,285,pre-fatimid,orange
3427,3276945,305,pre-fatimid,orange
3428,3277175,50,first-century,saddlebrown
3429,3278125,353,pre-fatimid,orange
3430,3278549,56,first-century,saddlebrown
3431,3279438,62,first-century,saddlebrown
3432,3280497,362,fatimid,green
3433,3280662,365,fatimid,green
3434,3282098,372,fatimid,green
3435,3282202,381,fatimid,green
3436,3282344,385,fatimid,green
3437,3282553,391,fatimid,green
3438,3283112,393,fatimid,green
3439,3283250,395,fatimid,green
3440,3284341,0,,
3441,3285023,0,,
3442,3285400,396,fatimid,green
3443,3285673,0,,
3444,3285754,397,fatimid,green
3445,3286103,399,fatimid,green
3446,3286798,400,fatimid,green
3447,3287260,403,fatimid,green
3448,3287405,403,fatimid,green
3449,3287684,0,,
3450,3287826,401,fatimid,green
3451,3287992,402,fatimid,green
3452,3288920,403,fatimid,green
3453,3290647,25,first-century,saddlebrown
3454,3290909,26,first-century,saddlebrown
3455,3291273,564,fatimid,green
3456,3292902,665,mamluk,blue
3457,3298467,0,,
3458,3298556,0,,
3459,3299520,80,first-century,saddlebrown
3460,3300143,131,pre-fatimid,orange
3461,3311084,0,,
3462,3314525,0,,
3463,3315705,0,,
3464,3319583,152,pre-fatimid,orange
3465,3320739,0,,
3466,3321018,0,,
3467,3337717,0,,
3468,3343153,80,first-century,saddlebrown
