,pos,date,label,colour
1043,1119532,30,first-century,saddlebrown
1044,1119539,0,,
1045,1120041,0,,
1046,1120048,0,,
1047,1120129,0,,
1048,1120136,0,,
1049,1120175,0,,
1050,1122790,820,mamluk,blue
1051,1124275,600,ayyubid,red
1052,1129797,146,pre-fatimid,orange
1053,1130012,20,first-century,saddlebrown
1054,1130055,16,first-century,saddlebrown
1055,1130062,6,first-century,saddlebrown
1056,1130115,21,first-century,saddlebrown
1057,1130122,22,first-century,saddlebrown
1058,1153495,20,first-century,saddlebrown
1059,1153502,6,first-century,saddlebrown
1060,1153586,25,first-century,saddlebrown
1061,1153671,17,first-century,saddlebrown
1062,1164291,21,first-century,saddlebrown
1063,1168526,53,first-century,saddlebrown
1064,1172983,0,,
1065,1173038,20,first-century,saddlebrown
1066,1173112,103,pre-fatimid,orange
1067,1173615,19,first-century,saddlebrown
1068,1173708,20,first-century,saddlebrown
1069,1173761,357,,
1070,1173831,19,first-century,saddlebrown
1071,1173947,0,,
1072,1173954,0,,
1073,1174074,357,,
1074,1174195,0,,
1075,1174270,20,first-century,saddlebrown
1076,1174458,21,first-century,saddlebrown
1077,1174524,22,first-century,saddlebrown
1078,1174531,3,first-century,saddlebrown
1079,1174748,23,first-century,saddlebrown
1080,1175340,24,first-century,saddlebrown
1081,1175550,25,first-century,saddlebrown
1082,1175732,27,first-century,saddlebrown
1083,1175810,31,first-century,saddlebrown
1084,1175856,34,first-century,saddlebrown
1085,1176212,35,first-century,saddlebrown
1086,1176318,35,first-century,saddlebrown
1087,1177261,36,first-century,saddlebrown
1088,1177691,36,first-century,saddlebrown
1089,1177884,37,first-century,saddlebrown
1090,1178486,37,first-century,saddlebrown
1091,1178793,37,first-century,saddlebrown
1092,1179132,38,first-century,saddlebrown
1093,1179306,38,first-century,saddlebrown
1094,1179603,40,first-century,saddlebrown
1095,1180014,40,first-century,saddlebrown
1096,1180082,41,first-century,saddlebrown
1097,1180212,43,first-century,saddlebrown
1098,1180788,43,first-century,saddlebrown
1099,1181480,44,first-century,saddlebrown
1100,1182032,47,first-century,saddlebrown
1101,1182255,53,first-century,saddlebrown
1102,1182466,60,first-century,saddlebrown
1103,1182775,61,first-century,saddlebrown
1104,1183020,62,first-century,saddlebrown
1105,1183069,0,,
1106,1183220,62,first-century,saddlebrown
1107,1183708,64,first-century,saddlebrown
1108,1184164,65,first-century,saddlebrown
1109,1184646,65,first-century,saddlebrown
1110,1184774,70,first-century,saddlebrown
1111,1184967,71,first-century,saddlebrown
1112,1185033,72,first-century,saddlebrown
1113,1185098,86,first-century,saddlebrown
1114,1185105,0,,
1115,1185303,86,first-century,saddlebrown
1116,1185677,88,first-century,saddlebrown
1117,1185798,89,first-century,saddlebrown
1118,1186007,90,first-century,saddlebrown
1119,1186194,92,first-century,saddlebrown
1120,1186382,96,first-century,saddlebrown
1121,1186829,99,first-century,saddlebrown
1122,1187209,101,pre-fatimid,orange
1123,1187349,101,pre-fatimid,orange
1124,1187461,102,pre-fatimid,orange
1125,1187594,103,pre-fatimid,orange
1126,1187676,104,pre-fatimid,orange
1127,1187822,105,pre-fatimid,orange
1128,1187995,105,pre-fatimid,orange
1129,1188255,105,pre-fatimid,orange
1130,1188313,107,pre-fatimid,orange
1131,1188436,7,first-century,saddlebrown
1132,1188505,108,pre-fatimid,orange
1133,1188876,109,pre-fatimid,orange
1134,1189171,117,pre-fatimid,orange
1135,1189291,17,first-century,saddlebrown
1136,1189646,109,pre-fatimid,orange
1137,1189695,121,pre-fatimid,orange
1138,1189758,122,pre-fatimid,orange
1139,1189877,124,pre-fatimid,orange
1140,1190080,24,first-century,saddlebrown
1141,1190321,125,pre-fatimid,orange
1142,1190903,127,pre-fatimid,orange
1143,1191666,127,pre-fatimid,orange
1144,1191715,28,first-century,saddlebrown
1145,1192166,131,pre-fatimid,orange
1146,1192448,31,first-century,saddlebrown
1147,1192560,132,pre-fatimid,orange
1148,1192827,132,pre-fatimid,orange
1149,1193235,132,pre-fatimid,orange
1150,1193870,133,pre-fatimid,orange
1151,1194102,133,pre-fatimid,orange
1152,1194531,33,first-century,saddlebrown
1153,1195270,133,pre-fatimid,orange
1154,1196243,346,pre-fatimid,orange
1155,1196334,346,pre-fatimid,orange
1156,1197291,358,fatimid,green
1157,1200997,133,pre-fatimid,orange
1158,1201145,135,pre-fatimid,orange
1159,1201475,136,pre-fatimid,orange
1160,1202075,37,first-century,saddlebrown
1161,1202443,141,pre-fatimid,orange
1162,1202739,141,pre-fatimid,orange
1163,1203524,141,pre-fatimid,orange
1164,1203884,42,first-century,saddlebrown
1165,1204020,0,,
1166,1204183,3,first-century,saddlebrown
1167,1204417,44,first-century,saddlebrown
1168,1204767,45,first-century,saddlebrown
1169,1205053,146,pre-fatimid,orange
1170,1205129,45,first-century,saddlebrown
1171,1205247,47,first-century,saddlebrown
1172,1205500,48,first-century,saddlebrown
1173,1205548,150,pre-fatimid,orange
1174,1205645,152,pre-fatimid,orange
1175,1205886,154,pre-fatimid,orange
1176,1205976,155,pre-fatimid,orange
1177,1206339,56,first-century,saddlebrown
1178,1206625,158,pre-fatimid,orange
1179,1206720,161,pre-fatimid,orange
1180,1206889,161,pre-fatimid,orange
1181,1206957,162,pre-fatimid,orange
1182,1207220,162,pre-fatimid,orange
1183,1207946,64,first-century,saddlebrown
1184,1208224,65,first-century,saddlebrown
1185,1208513,67,first-century,saddlebrown
1186,1209127,168,pre-fatimid,orange
1187,1209688,169,pre-fatimid,orange
1188,1210031,69,first-century,saddlebrown
1189,1210200,69,first-century,saddlebrown
1190,1210350,169,pre-fatimid,orange
1191,1210412,170,pre-fatimid,orange
1192,1210751,171,pre-fatimid,orange
1193,1211014,172,pre-fatimid,orange
1194,1211021,0,,
1195,1211066,0,,
1196,1211203,73,first-century,saddlebrown
1197,1211409,173,pre-fatimid,orange
1198,1211639,174,pre-fatimid,orange
1199,1211783,75,first-century,saddlebrown
1200,1211790,0,,
1201,1211966,75,first-century,saddlebrown
1202,1212018,176,pre-fatimid,orange
1203,1212025,0,,
1204,1212639,176,pre-fatimid,orange
1205,1212679,177,pre-fatimid,orange
1206,1213076,178,pre-fatimid,orange
1207,1213419,178,pre-fatimid,orange
1208,1213599,179,pre-fatimid,orange
1209,1213911,180,pre-fatimid,orange
1210,1214099,181,pre-fatimid,orange
1211,1214356,182,pre-fatimid,orange
1212,1214685,183,pre-fatimid,orange
1213,1214828,85,first-century,saddlebrown
1214,1214944,86,first-century,saddlebrown
1215,1215155,186,pre-fatimid,orange
1216,1215850,87,first-century,saddlebrown
1217,1215907,89,first-century,saddlebrown
1218,1216137,190,pre-fatimid,orange
1219,1216340,91,first-century,saddlebrown
1220,1216796,191,pre-fatimid,orange
1221,1216896,192,pre-fatimid,orange
1222,1217286,193,pre-fatimid,orange
1223,1217659,194,pre-fatimid,orange
1224,1218054,195,pre-fatimid,orange
1225,1218363,96,first-century,saddlebrown
1226,1218586,96,first-century,saddlebrown
1227,1218850,198,pre-fatimid,orange
1228,1218857,0,,
1229,1218902,0,,
1230,1219445,199,pre-fatimid,orange
1231,1219694,0,,
1232,1219831,200,pre-fatimid,orange
1233,1219953,201,pre-fatimid,orange
1234,1220210,205,pre-fatimid,orange
1235,1220462,206,pre-fatimid,orange
1236,1220695,211,pre-fatimid,orange
1237,1220853,211,pre-fatimid,orange
1238,1220994,12,first-century,saddlebrown
1239,1221324,13,first-century,saddlebrown
1240,1221600,14,first-century,saddlebrown
1241,1222165,215,pre-fatimid,orange
1242,1222615,16,first-century,saddlebrown
1243,1222986,217,pre-fatimid,orange
1244,1223316,18,first-century,saddlebrown
1245,1223497,18,first-century,saddlebrown
1246,1223504,32,first-century,saddlebrown
1247,1223571,18,first-century,saddlebrown
1248,1223790,219,pre-fatimid,orange
1249,1224068,19,first-century,saddlebrown
1250,1224109,224,pre-fatimid,orange
1251,1224304,26,first-century,saddlebrown
1252,1224379,233,pre-fatimid,orange
1253,1224499,226,pre-fatimid,orange
1254,1224556,27,first-century,saddlebrown
1255,1224626,228,pre-fatimid,orange
1256,1224776,229,pre-fatimid,orange
1257,1224783,0,,
1258,1224825,30,first-century,saddlebrown
1259,1224935,233,pre-fatimid,orange
1260,1225165,233,pre-fatimid,orange
1261,1225266,234,pre-fatimid,orange
1262,1225338,4,first-century,saddlebrown
1263,1225572,35,first-century,saddlebrown
1264,1225958,237,pre-fatimid,orange
1265,1226110,236,pre-fatimid,orange
1266,1226175,37,first-century,saddlebrown
1267,1226233,38,first-century,saddlebrown
1268,1226469,238,pre-fatimid,orange
1269,1226829,38,first-century,saddlebrown
1270,1226962,41,first-century,saddlebrown
1271,1227057,42,first-century,saddlebrown
1272,1227331,44,first-century,saddlebrown
1273,1227460,42,first-century,saddlebrown
1274,1227601,45,first-century,saddlebrown
1275,1227750,49,first-century,saddlebrown
1276,1227830,47,first-century,saddlebrown
1277,1228033,48,first-century,saddlebrown
1278,1228212,52,first-century,saddlebrown
1279,1228568,253,pre-fatimid,orange
1280,1228947,53,first-century,saddlebrown
1281,1229351,253,pre-fatimid,orange
1282,1229590,54,first-century,saddlebrown
1283,1229873,254,pre-fatimid,orange
1284,1231880,240,pre-fatimid,orange
1285,1231887,0,,
1286,1231980,220,pre-fatimid,orange
1287,1232190,200,pre-fatimid,orange
1288,1233704,250,pre-fatimid,orange
1289,1234478,254,pre-fatimid,orange
1290,1236337,55,first-century,saddlebrown
1291,1237142,56,first-century,saddlebrown
1292,1241482,100,,
1293,1254734,282,pre-fatimid,orange
1294,1255036,254,pre-fatimid,orange
1295,1255170,55,first-century,saddlebrown
1296,1255466,56,first-century,saddlebrown
1297,1255716,57,first-century,saddlebrown
1298,1256016,59,first-century,saddlebrown
1299,1256131,59,first-century,saddlebrown
1300,1256476,64,first-century,saddlebrown
1301,1256766,63,first-century,saddlebrown
1302,1256898,64,first-century,saddlebrown
1303,1257215,4,first-century,saddlebrown
1304,1257222,66,first-century,saddlebrown
1305,1257303,64,first-century,saddlebrown
1306,1257721,65,first-century,saddlebrown
1307,1258172,265,pre-fatimid,orange
1308,1258494,66,first-century,saddlebrown
1309,1259141,67,first-century,saddlebrown
1310,1259244,68,first-century,saddlebrown
1311,1259756,69,first-century,saddlebrown
1312,1261236,70,first-century,saddlebrown
1313,1261365,270,pre-fatimid,orange
1314,1262289,71,first-century,saddlebrown
1315,1262885,72,first-century,saddlebrown
1316,1262961,73,first-century,saddlebrown
1317,1263405,0,,
1318,1263770,76,first-century,saddlebrown
1319,1263881,77,first-century,saddlebrown
1320,1263960,78,first-century,saddlebrown
1321,1264008,79,first-century,saddlebrown
1322,1264139,80,first-century,saddlebrown
1323,1264491,81,first-century,saddlebrown
1324,1264670,82,first-century,saddlebrown
1325,1265183,282,pre-fatimid,orange
1326,1265621,83,first-century,saddlebrown
1327,1266023,84,first-century,saddlebrown
1328,1266107,89,first-century,saddlebrown
1329,1266187,90,first-century,saddlebrown
1330,1266375,91,first-century,saddlebrown
1331,1266755,92,first-century,saddlebrown
1332,1267275,292,pre-fatimid,orange
1333,1273727,293,pre-fatimid,orange
1334,1276959,292,pre-fatimid,orange
1335,1278040,292,pre-fatimid,orange
1336,1279116,93,first-century,saddlebrown
1337,1280167,94,first-century,saddlebrown
1338,1280351,95,first-century,saddlebrown
1339,1280585,96,first-century,saddlebrown
1340,1280750,97,first-century,saddlebrown
1341,1281315,302,pre-fatimid,orange
1342,1281944,303,pre-fatimid,orange
1343,1282054,304,pre-fatimid,orange
1344,1282470,307,pre-fatimid,orange
1345,1283070,308,pre-fatimid,orange
1346,1283431,309,pre-fatimid,orange
1347,1283905,311,pre-fatimid,orange
1348,1284469,312,pre-fatimid,orange
1349,1284693,17,first-century,saddlebrown
1350,1284790,20,first-century,saddlebrown
1351,1284881,321,pre-fatimid,orange
1352,1285464,21,first-century,saddlebrown
1353,1285860,22,first-century,saddlebrown
1354,1286585,23,first-century,saddlebrown
1355,1287253,27,first-century,saddlebrown
1356,1287330,28,first-century,saddlebrown
1357,1288000,29,first-century,saddlebrown
1358,1288146,330,pre-fatimid,orange
1359,1288321,31,first-century,saddlebrown
1360,1288564,32,first-century,saddlebrown
1361,1288673,33,first-century,saddlebrown
1362,1288859,36,first-century,saddlebrown
1363,1289032,34,first-century,saddlebrown
1364,1289233,35,first-century,saddlebrown
1365,1289399,347,pre-fatimid,orange
1366,1289509,400,fatimid,green
1367,1289586,10,first-century,saddlebrown
1368,1289835,51,first-century,saddlebrown
1369,1289989,53,first-century,saddlebrown
1370,1290273,355,pre-fatimid,orange
1371,1290645,55,first-century,saddlebrown
1372,1290716,357,,
1373,1290795,11,first-century,saddlebrown
1374,1290802,0,,
1375,1291029,358,fatimid,green
1376,1291304,10,first-century,saddlebrown
1377,1291417,0,,
1378,1291424,0,,
1379,1292023,539,fatimid,green
1380,1293644,0,,
1381,1298990,0,,
1382,1306767,217,pre-fatimid,orange
1383,1306914,20,first-century,saddlebrown
1384,1308874,0,,
1385,1310290,0,,
1386,1310725,446,fatimid,green
1387,1311627,47,first-century,saddlebrown
1388,1312186,0,,
1389,1312247,454,fatimid,green
1390,1312384,0,,
1391,1313838,59,first-century,saddlebrown
1392,1315187,0,,
1393,1315194,0,,
1394,1315234,460,fatimid,green
1395,1316251,61,first-century,saddlebrown
1396,1317740,63,first-century,saddlebrown
1397,1318814,64,first-century,saddlebrown
1398,1320211,457,fatimid,green
1399,1320218,0,,
1400,1320263,464,fatimid,green
1401,1321705,0,,
1402,1322439,558,fatimid,green
1403,1322712,3,first-century,saddlebrown
1404,1323009,59,first-century,saddlebrown
1405,1323912,59,first-century,saddlebrown
1406,1324696,62,first-century,saddlebrown
1407,1325518,100,,
1408,1325778,64,first-century,saddlebrown
1409,1328482,696,mamluk,blue
1410,1328579,749,mamluk,blue
1411,1328755,776,mamluk,blue
1412,1328883,790,mamluk,blue
1413,1334332,0,,
1414,1340688,725,mamluk,blue
1415,1348456,336,pre-fatimid,orange
1416,1348839,600,ayyubid,red
1417,1348963,628,ayyubid,red
1418,1349618,0,,
1419,1350149,0,,
1420,1351000,806,mamluk,blue
1421,1351733,0,,
1422,1353310,660,mamluk,blue
1423,1354868,308,pre-fatimid,orange
1424,1358219,790,mamluk,blue
1425,1358316,600,ayyubid,red
1426,1365303,402,fatimid,green
1427,1367241,268,pre-fatimid,orange
1428,1367313,70,first-century,saddlebrown
1429,1368839,288,pre-fatimid,orange
1430,1371123,296,pre-fatimid,orange
1431,1371922,97,first-century,saddlebrown
1432,1373252,298,pre-fatimid,orange
1433,1373469,301,pre-fatimid,orange
1434,1373672,302,pre-fatimid,orange
1435,1373983,303,pre-fatimid,orange
1436,1374234,306,pre-fatimid,orange
1437,1374413,15,first-century,saddlebrown
1438,1374527,322,pre-fatimid,orange
1439,1374629,20,first-century,saddlebrown
1440,1374856,280,pre-fatimid,orange
1441,1375147,333,pre-fatimid,orange
1442,1375694,334,pre-fatimid,orange
1443,1375744,0,,
1444,1375901,0,,
1445,1376280,336,pre-fatimid,orange
1446,1376350,341,pre-fatimid,orange
1447,1376401,0,,
1448,1376559,303,pre-fatimid,orange
1449,1376613,2,first-century,saddlebrown
1450,1376620,301,pre-fatimid,orange
1451,1376819,317,pre-fatimid,orange
1452,1379001,57,first-century,saddlebrown
1453,1379097,58,first-century,saddlebrown
1454,1379104,62,first-century,saddlebrown
1455,1383768,348,pre-fatimid,orange
1456,1384267,362,fatimid,green
1457,1384952,0,,
1458,1385024,319,pre-fatimid,orange
1459,1385101,365,fatimid,green
1460,1385184,10,first-century,saddlebrown
1461,1385570,0,,
1462,1385625,0,,
1463,1385693,386,fatimid,green
1464,1385854,0,,
1465,1385861,0,,
1466,1385901,0,,
1467,1385957,411,fatimid,green
1468,1386193,395,fatimid,green
1469,1386260,411,fatimid,green
1470,1386761,13,first-century,saddlebrown
1471,1386927,14,first-century,saddlebrown
1472,1387103,15,first-century,saddlebrown
1473,1389683,16,first-century,saddlebrown
1474,1389852,17,first-century,saddlebrown
1475,1389994,18,first-century,saddlebrown
1476,1390367,20,first-century,saddlebrown
1477,1390437,21,first-century,saddlebrown
1478,1390584,22,first-century,saddlebrown
1479,1390674,23,first-century,saddlebrown
1480,1390805,24,first-century,saddlebrown
1481,1390991,25,first-century,saddlebrown
1482,1391114,26,first-century,saddlebrown
1483,1391181,427,fatimid,green
1484,1391233,0,,
1485,1391281,0,,
1486,1391861,420,fatimid,green
1487,1391921,27,first-century,saddlebrown
1488,1391979,0,,
1489,1392617,40,first-century,saddlebrown
1490,1392991,41,first-century,saddlebrown
1491,1393095,0,,
1492,1393479,42,first-century,saddlebrown
1493,1393659,44,first-century,saddlebrown
1494,1393850,46,first-century,saddlebrown
1495,1393915,48,first-century,saddlebrown
1496,1394045,48,first-century,saddlebrown
1497,1394104,50,first-century,saddlebrown
1498,1394577,51,first-century,saddlebrown
1499,1395027,53,first-century,saddlebrown
1500,1395547,466,fatimid,green
1501,1395703,87,first-century,saddlebrown
1502,1395857,87,first-century,saddlebrown
1503,1395864,0,,
1504,1395901,0,,
1505,1396362,467,fatimid,green
1506,1396545,90,first-century,saddlebrown
1507,1396724,91,first-century,saddlebrown
1508,1396834,92,first-century,saddlebrown
1509,1397060,93,first-century,saddlebrown
1510,1397133,94,first-century,saddlebrown
1511,1397216,495,fatimid,green
1512,1397310,0,,
1513,1397802,0,,
1514,1398066,7,first-century,saddlebrown
1515,1398073,8,first-century,saddlebrown
1516,1398665,524,fatimid,green
1517,1398775,26,first-century,saddlebrown
1518,1399079,28,first-century,saddlebrown
1519,1399349,29,first-century,saddlebrown
1520,1399593,31,first-century,saddlebrown
1521,1399881,34,first-century,saddlebrown
1522,1400040,36,first-century,saddlebrown
1523,1400106,37,first-century,saddlebrown
1524,1400149,42,first-century,saddlebrown
1525,1400262,44,first-century,saddlebrown
1526,1400380,0,,
1527,1400387,0,,
1528,1400426,0,,
1529,1400686,527,fatimid,green
1530,1401213,55,first-century,saddlebrown
1531,1401220,0,,
1532,1401567,546,fatimid,green
1533,1401687,56,first-century,saddlebrown
1534,1402012,58,first-century,saddlebrown
1535,1402347,59,first-century,saddlebrown
1536,1403017,560,fatimid,green
1537,1403820,64,first-century,saddlebrown
1538,1405555,66,first-century,saddlebrown
1539,1405851,0,,
1540,1406781,10,first-century,saddlebrown
1541,1406832,0,,
1542,1406892,567,,
1543,1407147,70,first-century,saddlebrown
1544,1407154,0,,
1545,1412532,358,fatimid,green
1546,1413484,712,mamluk,blue
1547,1413707,712,mamluk,blue
1548,1415515,749,mamluk,blue
1549,1415643,806,mamluk,blue
1550,1415887,358,fatimid,green
1551,1416356,59,first-century,saddlebrown
1552,1428428,0,,
1553,1428917,567,,
1554,1429618,656,mamluk,blue
1555,1429807,711,mamluk,blue
1556,1431564,749,mamluk,blue
1557,1431665,806,mamluk,blue
1558,1432529,0,,
1559,1432576,0,,
1560,1442695,762,mamluk,blue
1561,1451011,386,fatimid,green
1562,1451785,621,ayyubid,red
1563,1454431,358,fatimid,green
1564,1454438,80,first-century,saddlebrown
1565,1455240,664,mamluk,blue
1566,1455358,4,first-century,saddlebrown
1567,1455365,695,mamluk,blue
1568,1455974,785,mamluk,blue
1569,1456085,785,mamluk,blue
1570,1456143,785,mamluk,blue
1571,1456217,0,,
1572,1456437,780,mamluk,blue
1573,1456444,9,first-century,saddlebrown
1574,1456624,770,mamluk,blue
1575,1456631,0,,
1576,1456674,0,,
1577,1456730,700,mamluk,blue
1578,1456737,0,,
1579,1457042,0,,
1580,1457288,786,mamluk,blue
1581,1457340,0,,
1582,1457347,0,,
1583,1457384,807,mamluk,blue
1584,1457556,0,,
1585,1457563,18,first-century,saddlebrown
1586,1457664,0,,
1587,1457704,819,mamluk,blue
1588,1466814,801,mamluk,blue
1589,1474136,358,fatimid,green
1590,1475850,803,mamluk,blue
1591,1476233,347,pre-fatimid,orange
1592,1477878,358,fatimid,green
1593,1479951,365,fatimid,green
1594,1480108,66,first-century,saddlebrown
1595,1480475,380,fatimid,green
1596,1480563,81,first-century,saddlebrown
1597,1482368,381,fatimid,green
1598,1483168,480,fatimid,green
1599,1483482,818,mamluk,blue
1600,1483742,566,fatimid,green
1601,1483822,69,first-century,saddlebrown
1602,1485279,770,mamluk,blue
1603,1485514,588,ayyubid,red
1604,1486879,0,,
1605,1487261,0,,
1606,1487400,485,fatimid,green
1607,1488535,484,fatimid,green
1608,1488601,480,fatimid,green
1609,1489050,735,mamluk,blue
1610,1490963,465,fatimid,green
1611,1491056,56,first-century,saddlebrown
1612,1491116,0,,
1613,1491204,460,fatimid,green
1614,1492445,465,fatimid,green
1615,1493591,477,fatimid,green
1616,1493736,479,fatimid,green
1617,1494064,487,fatimid,green
1618,1495395,360,fatimid,green
1619,1495775,360,fatimid,green
1620,1496160,61,first-century,saddlebrown
1621,1496255,362,fatimid,green
1622,1496534,650,mamluk,blue
1623,1497056,652,mamluk,blue
1624,1500374,358,fatimid,green
1625,1500467,59,first-century,saddlebrown
1626,1500526,360,fatimid,green
1627,1502251,60,first-century,saddlebrown
1628,1503433,660,mamluk,blue
1629,1504378,428,fatimid,green
1630,1504745,362,fatimid,green
1631,1512614,380,fatimid,green
1632,1516216,0,,
1633,1516948,369,fatimid,green
1634,1517707,352,pre-fatimid,orange
1635,1518702,389,fatimid,green
1636,1519059,362,fatimid,green
1637,1523740,516,fatimid,green
1638,1526771,385,fatimid,green
1639,1529441,400,fatimid,green
1640,1530858,0,,
1641,1552661,459,fatimid,green
1642,1555340,0,,
1643,1555607,10,first-century,saddlebrown
1644,1556225,0,,
1645,1556232,0,,
1646,1557369,0,,
1647,1559287,406,fatimid,green
1648,1559659,516,fatimid,green
1649,1559980,517,fatimid,green
1650,1561659,517,fatimid,green
1651,1562100,0,,
1652,1567408,0,,
1653,1567415,501,fatimid,green
1654,1568068,518,fatimid,green
1655,1579131,660,mamluk,blue
1656,1579984,811,mamluk,blue
1657,1580870,770,mamluk,blue
1658,1581644,660,mamluk,blue
1659,1583707,0,,
1660,1584825,0,,
1661,1584832,0,,
1662,1585348,0,,
1663,1587117,524,fatimid,green
1664,1588035,526,fatimid,green
1665,1588389,544,fatimid,green
1666,1588437,0,,
1667,1588634,787,mamluk,blue
1668,1588838,577,ayyubid,red
1669,1589435,384,fatimid,green
1670,1590741,516,fatimid,green
1671,1595034,461,fatimid,green
1672,1595546,0,,
1673,1595892,461,fatimid,green
1674,1599310,516,fatimid,green
1675,1599449,513,fatimid,green
1676,1614526,567,,
1677,1619003,442,fatimid,green
1678,1619424,442,fatimid,green
1679,1625859,460,fatimid,green
1680,1627743,353,pre-fatimid,orange
1681,1628068,353,pre-fatimid,orange
1682,1629731,0,,
1683,1641659,0,,
1684,1644937,0,,
1685,1647410,0,,
1686,1648623,0,,
1687,1650503,88,first-century,saddlebrown
1688,1652334,461,fatimid,green
1689,1652943,58,first-century,saddlebrown
1690,1656182,440,fatimid,green
1691,1657727,741,mamluk,blue
1692,1658398,744,mamluk,blue
1693,1659393,0,,
1694,1659931,0,,
1695,1665078,491,fatimid,green
1696,1665881,548,fatimid,green
1697,1666906,549,fatimid,green
1698,1667992,640,ayyubid,red
1699,1669135,4,first-century,saddlebrown
1700,1669142,3,first-century,saddlebrown
1701,1669509,61,first-century,saddlebrown
1702,1670584,60,first-century,saddlebrown
1703,1673432,61,first-century,saddlebrown
1704,1679531,363,fatimid,green
1705,1680484,396,fatimid,green
1706,1680545,0,,
1707,1681178,515,fatimid,green
1708,1681805,516,fatimid,green
1709,1682441,517,fatimid,green
1710,1682506,0,,
1711,1685391,516,fatimid,green
1712,1686336,517,fatimid,green
1713,1691035,672,mamluk,blue
1714,1695148,811,mamluk,blue
1715,1696401,796,mamluk,blue
1716,1697821,661,mamluk,blue
1717,1697963,62,first-century,saddlebrown
1718,1700201,380,fatimid,green
1719,1700537,515,fatimid,green
1720,1701483,516,fatimid,green
1721,1705004,0,,
1722,1707789,536,fatimid,green
1723,1710230,657,mamluk,blue
1724,1710502,693,mamluk,blue
1725,1710998,700,mamluk,blue
1726,1711363,709,mamluk,blue
1727,1713028,447,fatimid,green
1728,1714073,707,mamluk,blue
1729,1714502,558,fatimid,green
1730,1716614,467,fatimid,green
1731,1717036,530,fatimid,green
1732,1719218,515,fatimid,green
1733,1723697,529,fatimid,green
1734,1723908,515,fatimid,green
1735,1727195,0,,
1736,1736749,516,fatimid,green
1737,1737763,517,fatimid,green
1738,1738398,517,fatimid,green
1739,1738529,0,,
1740,1738872,0,,
1741,1740729,0,,
1742,1741363,0,,
1743,1756607,0,,
1744,1756793,0,,
1745,1757816,0,,
1746,1758518,516,fatimid,green
1747,1760818,380,fatimid,green
1748,1762776,515,fatimid,green
1749,1763053,516,fatimid,green
1750,1771715,0,,
1751,1777870,0,,
1752,1781321,536,fatimid,green
1753,1783948,457,fatimid,green
1754,1784085,450,fatimid,green
1755,1785634,651,mamluk,blue
1756,1786130,307,pre-fatimid,orange
1757,1786517,425,fatimid,green
1758,1786587,50,first-century,saddlebrown
1759,1786905,305,pre-fatimid,orange
1760,1787079,683,mamluk,blue
1761,1787630,516,fatimid,green
1762,1788874,395,fatimid,green
1763,1789897,403,fatimid,green
1764,1790384,0,,
1765,1791013,516,fatimid,green
1766,1795229,517,fatimid,green
1767,1795278,513,fatimid,green
1768,1797465,17,first-century,saddlebrown
1769,1798767,679,mamluk,blue
1770,1799215,7,first-century,saddlebrown
1771,1799222,788,mamluk,blue
1772,1801930,0,,
1773,1803434,0,,
1774,1803941,501,fatimid,green
1775,1804638,515,fatimid,green
1776,1806655,519,fatimid,green
1777,1806802,22,first-century,saddlebrown
1778,1807195,478,fatimid,green
1779,1807506,517,fatimid,green
1780,1808141,680,mamluk,blue
1781,1814114,100,,
1782,1814280,0,,
1783,1814482,444,fatimid,green
1784,1815757,380,fatimid,green
1785,1816766,402,fatimid,green
1786,1817470,415,fatimid,green
1787,1817899,516,fatimid,green
1788,1818784,517,fatimid,green
1789,1824379,388,fatimid,green
1790,1824461,402,fatimid,green
1791,1824609,402,fatimid,green
1792,1827138,517,fatimid,green
1793,1829079,567,,
1794,1830181,0,,
1795,1835188,362,fatimid,green
1796,1835195,0,,
1797,1835898,0,,
1798,1835959,516,fatimid,green
1799,1839478,517,fatimid,green
1800,1842428,586,ayyubid,red
1801,1843129,518,fatimid,green
1802,1855571,461,fatimid,green
1803,1855704,436,fatimid,green
1804,1863135,0,,
1805,1868661,436,fatimid,green
1806,1868995,436,fatimid,green
1807,1872706,517,fatimid,green
1808,1874864,0,,
1809,1875198,770,mamluk,blue
1810,1878898,823,mamluk,blue
1811,1879241,517,fatimid,green
1812,1886668,501,fatimid,green
1813,1888328,512,fatimid,green
1814,1894888,517,fatimid,green
1815,1896076,524,fatimid,green
1816,1896903,420,fatimid,green
1817,1897915,567,,
1818,1899625,0,,
1819,1902410,506,fatimid,green
1820,1902749,0,,
1821,1904336,577,ayyubid,red
1822,1904459,590,ayyubid,red
1823,1905584,592,ayyubid,red
1824,1907892,0,,
1825,1909654,384,fatimid,green
1826,1911408,0,,
1827,1911467,0,,
1828,1913884,532,fatimid,green
1829,1919383,0,,
1830,1919477,0,,
1831,1919919,0,,
1832,1921702,363,fatimid,green
1833,1921834,364,fatimid,green
1834,1922174,516,fatimid,green
1835,1922552,517,fatimid,green
1836,1923848,584,ayyubid,red
1837,1924779,592,ayyubid,red
1838,1926817,330,pre-fatimid,orange
1839,1927464,388,fatimid,green
1840,1927766,415,fatimid,green
1841,1929111,3,first-century,saddlebrown
1842,1932422,567,,
1843,1933442,67,first-century,saddlebrown
1844,1935342,660,mamluk,blue
1845,1936314,660,mamluk,blue
1846,1937019,660,mamluk,blue
1847,1937323,584,ayyubid,red
1848,1937548,83,first-century,saddlebrown
